sim_call,batch,evac,cost_proxy,widths
126,3,1158.6055231616456,2675.1600000000003,"[2,2,4,2,2,0,2,0,0,0,4,0,4,0,0]"
127,3,1166.2378552343941,3868.5400000000004,"[2,2,4,4,0,2,0,0,0,2,4,4,4,4,0]"
128,3,1176.3500556736512,3069.67,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
129,3,1190.0736106893412,3194.8600000000006,"[2,0,2,0,2,4,4,0,0,0,0,2,4,2,4]"
130,3,1202.8280734427822,3613.66,"[4,2,4,4,0,0,2,0,2,4,2,4,2,2,0]"
131,3,1180.4541810083012,2417.17,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
132,3,1184.2144607098746,2227.6800000000003,"[0,2,2,2,0,0,4,0,2,0,2,0,4,2,2]"
133,3,1270.0389943093219,897.2,"[0,2,2,2,0,0,0,0,0,0,0,0,2,0,0]"
134,3,1183.91275031891,2274.9900000000002,"[4,0,2,0,0,0,2,0,0,4,4,0,4,0,0]"
135,3,1337.5027032499747,1731.68,"[0,0,2,0,0,2,2,0,0,4,0,4,0,0,0]"
136,3,1170.6154165401356,3265.7400000000002,"[2,0,2,0,2,0,4,0,2,4,2,2,4,2,4]"
137,3,1208.4257927989956,1509.42,"[0,2,2,0,2,0,2,0,0,0,0,0,4,0,0]"
138,3,1326.243398404277,1632.75,"[0,0,2,2,0,2,2,0,0,4,0,2,0,0,0]"
139,3,1164.6431666329217,2538.2300000000005,"[2,2,2,2,2,0,2,0,0,0,0,0,4,4,0]"
140,3,1190.2154137393452,2615.4400000000005,"[2,2,2,2,2,0,0,0,0,0,4,0,2,4,0]"
141,3,1390.6039586919105,1774.9900000000002,"[0,0,0,0,0,4,4,0,0,4,0,0,0,2,0]"
142,3,1219.6920530471755,2027.2400000000002,"[0,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
143,3,1409.0120494127177,1281.2300000000002,"[0,2,0,2,2,0,0,0,4,0,0,0,0,0,4]"
144,3,1280.5929811060935,1495.96,"[0,0,2,0,4,0,0,0,0,0,0,0,2,0,4]"
145,3,1162.9670587758903,2460.1000000000004,"[0,4,4,0,2,0,0,0,0,0,4,0,4,0,2]"
146,3,1216.8608585602915,1736.48,"[0,2,2,2,0,0,2,0,2,4,0,0,4,0,0]"
147,3,1416.9310620633796,1674.0900000000001,"[0,2,0,2,0,0,2,0,2,2,2,2,0,0,2]"
148,3,1155.74802137522,4027.9100000000008,"[2,2,2,2,4,0,2,0,2,0,4,2,4,4,4]"
149,3,1389.29207930818,1254.5800000000002,"[0,0,0,2,2,0,2,0,4,4,0,0,0,0,0]"
150,3,1238.3393941848221,1802.2100000000003,"[2,2,2,0,0,0,0,2,0,2,0,0,2,2,0]"
151,3,1195.2756791772945,3687.5800000000004,"[0,4,2,2,2,4,2,0,4,4,0,0,4,2,4]"
