ID,time,distance,start_x,start_y,end_x,end_y,state,free_flow_time_lower_bound,delay_above_free_flow,time_to_free_flow_ratio
1,184.902,136.887,202.264,305.852,249.582,185.216,0,85.5547,99.3474,2.16122
2,157.4,166.249,308.744,680.888,312.337,818.115,0,103.905,53.495,1.51484
3,32.8001,33.696,146.764,660.143,149.365,693.324,0,21.06,11.7401,1.55746
4,4.8,3.11168,603.198,811.794,605.951,812.744,0,1.9448,2.8552,2.46812
5,235.905,210.069,485.858,439.588,615.609,539.751,0,131.293,104.612,1.79679
6,32.5001,39.5614,177.228,672.555,149.929,693.179,0,24.7259,7.77418,1.31441
7,59.2997,67.5257,562.248,782.831,611.163,755.135,0,42.2035,17.0961,1.40509
8,7.79999,7.69694,360.535,180.118,355.787,174.128,0,4.81059,2.98941,1.62142
9,18.3,21.286,260.058,203.659,252.492,183.985,0,13.3038,4.99628,1.37555
10,99.3991,94.2948,365.973,200.914,349.731,174.711,0,58.9343,40.4648,1.68661
11,129.299,152.737,527.329,177.611,648.031,191.02,0,95.4608,33.8379,1.35447
12,36.5,44.2281,599.321,320.547,630.313,334.146,0,27.6425,8.85748,1.32043
13,24.8001,31.9602,175.361,624.853,144.818,616.029,0,19.9751,4.82492,1.24155
14,60.0997,47.1673,115.22,399.661,67.6549,404.884,0,29.4796,30.6201,2.03869
15,280.808,168.531,503.955,200.292,356.103,173.585,0,105.332,175.476,2.66594
16,29.0001,29.1564,253.562,213.464,249.932,185.061,0,18.2227,10.7773,1.59142
17,0,0,621.536,612.772,621.536,612.772,0,0,0,0
18,15.5,18.5152,404.915,96.4033,405.904,78.1665,0,11.572,3.92801,1.33944
19,111.599,95.3869,168.288,534.019,139.573,611.179,0,59.6168,51.9821,1.87194
20,85.0993,83.3089,557.847,352.917,630.328,334.119,0,52.068,33.0312,1.63439
21,116.899,138.725,531.258,188.603,647.967,191.213,0,86.7031,30.1957,1.34827
22,144.1,156.1,320.564,305.96,251.226,184.518,0,97.5624,46.5372,1.477
23,377.814,226.385,423.164,613.997,596.639,613.81,1,141.491,236.323,2.67024
24,118.599,106.508,558.957,376.819,630.301,333.87,0,66.5677,52.0311,1.78163
25,153.6,183.358,482.236,698.3,612.043,752.782,0,114.599,39.0014,1.34033
26,138.799,116.207,257.389,632.895,144.842,616.215,0,72.6294,66.1699,1.91106
27,214.804,229.213,496.358,505.548,615.57,540.067,0,143.258,71.5456,1.49942
28,6,5.85934,605.919,752.248,611.56,753.834,0,3.66208,2.33791,1.63841
29,28.3001,30.411,572.31,832.479,602.388,833.328,0,19.0069,9.29317,1.48894
30,191.402,127.459,510.94,653.921,613.152,612.768,0,79.662,111.741,2.40268
31,47.9998,61.7909,596.22,229.778,648.221,198.119,0,38.6193,9.38055,1.2429
32,278.708,220.566,393.289,338.21,349.683,174.733,0,137.854,140.854,2.02176
33,141.099,135.381,531.456,147.664,653.501,130.049,0,84.6131,56.4863,1.66758
34,157.2,141.873,277.441,644.519,144.75,616.155,0,88.6707,68.5296,1.77286
35,168.201,134.836,298.569,295.744,250.914,184.73,0,84.2727,83.9284,1.99591
36,147.1,125.623,276.222,297.235,250.008,185.01,0,78.5144,68.5853,1.87354
37,97.8991,87.6314,439.351,179,355.792,174.322,0,54.7696,43.1294,1.78747
38,245.606,202.284,476.17,399.089,630.311,334.055,0,126.427,119.178,1.94266
39,102.199,105.645,204.268,562.487,144.814,615.879,0,66.0284,36.1706,1.5478
40,111.299,107.171,546.922,123.811,653.547,130.048,0,66.9816,44.3173,1.66163
41,46.9999,58.0954,193.333,679.733,149.536,693.191,0,36.3096,10.6902,1.29442
42,242.706,186.965,498.021,539.339,613.222,612.76,0,116.853,125.853,2.07702
43,296.309,216.095,478.994,414.088,630.259,334.12,0,135.06,161.249,2.19391
44,278.508,181.347,213.373,438.762,67.6539,405.51,0,113.342,165.166,2.45724
45,17.4,19.3201,151.972,674.273,149.675,693.251,0,12.075,5.32498,1.44099
46,108.599,87.9358,541.832,635.338,613.249,612.83,0,54.9599,53.639,1.97597
47,377.814,257.163,448.727,480.204,603.778,534.919,1,160.727,217.087,2.35066
48,242.606,224.334,352.225,360.52,349.48,174.65,0,140.209,102.397,1.73032
49,138.499,130.225,536.159,152.806,653.463,130.045,0,81.3905,57.1087,1.70166
50,248.606,211.094,248.069,416.615,67.7408,404.842,0,131.934,116.672,1.88433
51,145.6,142.491,265.274,657.145,144.769,615.896,0,89.0567,56.543,1.63491
52,301.209,211.56,243.776,426.354,67.6827,405.487,0,132.225,168.984,2.27801
53,79.6994,82.7316,583.226,187.694,648.445,190.87,0,51.7072,27.9921,1.54136
54,360.213,271.801,425.143,434.932,615.577,539.77,0,169.875,190.337,2.12045
55,47.3998,57.7948,554.379,758.105,611.228,754.81,0,36.1217,11.2781,1.31223
56,377.814,285.472,409.814,442.512,613.752,540.263,1,178.42,199.394,2.11756
57,171.901,141.132,293.245,300.333,251.218,184.483,0,88.2075,83.6938,1.94883
58,119.499,123.631,534.918,131.305,653.502,129.959,0,77.2691,42.2296,1.54653
59,73.2995,65.8067,589.296,661.625,613.184,612.937,0,41.1292,32.1702,1.78218
60,257.907,192.242,254.412,354.048,248.065,184.738,0,120.151,137.755,2.14651
61,139.899,183.143,534.368,303.723,648.021,198.044,0,114.464,25.4349,1.22221
