step,time,alive
0,0,7910
1,1,7898
2,2,7882
3,3,7862
4,4,7836
5,5,7815
6,6,7790
7,7,7763
8,8,7735
9,9,7706
10,10,7681
11,11,7659
12,12,7634
13,13,7611
14,14,7590
15,15,7567
16,16,7539
17,17,7508
18,18,7488
19,19,7457
20,20,7430
21,21,7404
22,22,7375
23,23,7347
24,24,7319
25,25,7292
26,26,7262
27,27,7233
28,28,7206
29,29,7179
30,30,7150
31,31,7114
32,32,7086
33,33,7057
34,34,7028
35,35,6998
36,36,6968
37,37,6932
38,38,6908
39,39,6878
40,40,6853
41,41,6818
42,42,6789
43,43,6756
44,44,6731
45,45,6701
46,46,6670
47,47,6641
48,48,6613
49,49,6586
50,50,6554
51,51,6525
52,52,6494
53,53,6468
54,54,6443
55,55,6409
56,56,6380
57,57,6351
58,58,6327
59,59,6300
60,60,6269
61,61,6245
62,62,6215
63,63,6189
64,64,6167
65,65,6141
66,66,6117
67,67,6096
68,68,6068
69,69,6045
70,70,6022
71,71,5997
72,72,5971
73,73,5947
74,74,5924
75,75,5900
76,76,5877
77,77,5857
78,78,5828
79,79,5809
80,80,5783
81,81,5761
82,82,5740
83,83,5708
84,84,5687
85,85,5668
86,86,5640
87,87,5618
88,88,5593
89,89,5567
90,90,5546
91,91,5525
92,92,5502
93,93,5482
94,94,5457
95,95,5436
96,96,5413
97,97,5389
98,98,5369
99,99,5345
100,100,5325
101,101,5301
102,102,5275
103,103,5257
104,104,5238
105,105,5213
106,106,5193
107,107,5171
108,108,5149
109,109,5128
110,110,5105
111,111,5085
112,112,5063
113,113,5041
114,114,5017
115,115,4997
116,116,4975
117,117,4952
118,118,4933
119,119,4910
120,120,4886
121,121,4869
122,122,4847
123,123,4823
124,124,4797
125,125,4778
126,126,4756
127,127,4735
128,128,4713
129,129,4692
130,130,4673
131,131,4649
132,132,4629
133,133,4602
134,134,4587
135,135,4563
136,136,4537
137,137,4515
138,138,4494
139,139,4473
140,140,4451
141,141,4428
142,142,4406
143,143,4384
144,144,4363
145,145,4339
146,146,4321
147,147,4296
148,148,4276
149,149,4252
150,150,4227
151,151,4207
152,152,4186
153,153,4163
154,154,4141
155,155,4118
156,156,4100
157,157,4082
158,158,4061
159,159,4039
160,160,4014
161,161,3996
162,162,3975
163,163,3955
164,164,3938
165,165,3914
166,166,3896
167,167,3877
168,168,3853
169,169,3837
170,170,3817
171,171,3796
172,172,3776
173,173,3755
174,174,3734
175,175,3716
176,176,3694
177,177,3675
178,178,3654
179,179,3634
180,180,3613
181,181,3600
182,182,3580
183,183,3561
184,184,3540
185,185,3518
186,186,3504
187,187,3483
188,188,3464
189,189,3448
190,190,3431
191,191,3415
192,192,3395
193,193,3379
194,194,3361
195,195,3343
196,196,3329
197,197,3310
198,198,3293
199,199,3276
200,200,3261
201,201,3247
202,202,3230
203,203,3214
204,204,3196
205,205,3182
206,206,3167
207,207,3153
208,208,3135
209,209,3121
210,210,3105
211,211,3089
212,212,3072
213,213,3055
214,214,3040
215,215,3027
216,216,3016
217,217,2997
218,218,2983
219,219,2966
220,220,2949
221,221,2934
222,222,2916
223,223,2905
224,224,2888
225,225,2874
226,226,2858
227,227,2844
228,228,2827
229,229,2813
230,230,2799
231,231,2779
232,232,2765
233,233,2752
234,234,2735
235,235,2715
236,236,2701
237,237,2687
238,238,2668
239,239,2653
240,240,2638
241,241,2622
242,242,2608
243,243,2588
244,244,2579
245,245,2561
246,246,2545
247,247,2531
248,248,2515
249,249,2501
250,250,2486
251,251,2473
252,252,2456
253,253,2440
254,254,2428
255,255,2411
256,256,2397
257,257,2378
258,258,2363
259,259,2347
260,260,2333
261,261,2318
262,262,2302
263,263,2289
264,264,2273
265,265,2255
266,266,2238
267,267,2224
268,268,2209
269,269,2196
270,270,2182
271,271,2167
272,272,2153
273,273,2138
274,274,2126
275,275,2111
276,276,2100
277,277,2082
278,278,2068
279,279,2058
280,280,2042
281,281,2032
282,282,2016
283,283,2003
284,284,1990
285,285,1973
286,286,1961
287,287,1949
288,288,1935
289,289,1921
290,290,1909
291,291,1894
292,292,1882
293,293,1864
294,294,1853
295,295,1839
296,296,1825
297,297,1814
298,298,1799
299,299,1787
300,300,1772
301,301,1758
302,302,1745
303,303,1732
304,304,1719
305,305,1706
306,306,1692
307,307,1679
308,308,1664
309,309,1652
310,310,1638
311,311,1625
312,312,1612
