sim_call,batch,evac,cost_proxy,widths
1,0,1444.9813243128278,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1284.3238520123964,2026.1000000000001,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
3,0,1213.0465271729222,3500.3900000000003,"[2,0,4,0,2,4,2,2,0,2,0,0,2,4,4]"
4,0,1257.9766432376593,3346.7200000000007,"[4,0,2,0,4,2,4,2,0,2,4,0,0,0,0]"
5,0,1207.0432741193868,3229.8,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
6,0,1190.7090097024447,3197.51,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
7,0,1359.553760456967,4072.6300000000006,"[0,4,0,0,0,4,4,2,0,4,4,4,0,4,0]"
8,0,1223.9576637160974,3054.0200000000004,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
9,0,1199.610394174482,3580.1800000000003,"[4,4,2,2,4,0,0,2,4,2,0,0,2,2,2]"
10,0,1174.9364662034882,3545.84,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
11,0,1351.72739168304,3977.4200000000005,"[0,4,0,2,2,2,0,2,4,4,4,4,0,2,4]"
12,0,1248.7625149385242,4460.43,"[4,0,0,4,2,2,4,0,2,2,4,4,2,4,4]"
13,0,1213.161538617351,3791.09,"[2,2,0,4,2,4,2,0,2,0,4,0,4,4,2]"
14,0,1223.782108205554,4675.170000000001,"[4,4,4,0,2,4,4,4,2,2,0,2,0,2,2]"
15,0,1243.673594765946,2872.4400000000005,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
16,0,1242.8379539792177,4560.410000000001,"[4,4,2,0,4,4,2,4,0,4,0,2,0,0,2]"
17,0,1258.3683586866252,3648.21,"[2,4,0,0,2,2,2,4,4,0,2,0,2,4,2]"
18,0,1252.9322429054669,3976.4900000000002,"[4,2,0,0,4,0,4,4,0,4,0,0,2,2,4]"
19,0,1261.7037189329335,3606.6000000000004,"[0,4,2,2,4,0,2,4,0,2,0,0,0,4,2]"
20,0,1168.5123701107982,4515.370000000001,"[4,2,2,0,2,4,4,4,4,0,2,4,4,0,2]"
21,0,1238.0985567866474,4589.760000000001,"[4,2,2,2,4,4,2,2,0,4,4,0,0,2,2]"
22,0,1210.0241335655978,3751.2000000000003,"[4,2,2,0,0,2,4,0,4,2,0,4,2,4,4]"
23,0,1304.6324414106018,4810.410000000001,"[4,4,0,4,4,2,4,4,2,4,2,0,0,0,4]"
24,0,1216.0479592456807,4313.31,"[4,4,2,4,4,0,2,0,2,4,4,0,0,4,0]"
25,0,1311.4368429581316,2452.1400000000003,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
26,0,1157.2841003463714,4109.45,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
27,0,1344.996202070125,3163.7400000000002,"[4,2,0,2,4,2,2,2,4,0,2,0,0,0,2]"
28,0,1161.1599870363993,4121.660000000001,"[4,2,2,0,2,4,4,2,2,0,0,2,4,2,4]"
29,0,1207.8172395632887,3132.7200000000003,"[4,4,0,0,4,0,2,0,4,2,0,0,4,2,0]"
30,0,1166.9637849662745,3890.4200000000005,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
31,0,1184.2095241953452,4403.400000000001,"[4,4,2,2,0,2,4,4,2,2,2,4,4,0,0]"
32,0,1259.5882800947961,4295.7300000000005,"[4,2,0,2,4,4,4,4,2,0,0,0,2,4,0]"
33,0,1223.4733628390284,3697.0,"[0,0,4,0,4,0,2,4,4,0,4,4,2,2,2]"
34,0,1314.6057870323482,3431.4200000000005,"[0,0,0,0,4,4,2,4,0,4,0,2,2,0,4]"
35,0,1329.0739532905263,3056.2200000000003,"[0,2,0,2,2,4,4,0,4,4,0,0,0,2,4]"
36,0,1216.6471358544834,3498.9300000000003,"[4,4,0,0,2,2,4,0,4,4,0,2,4,0,0]"
37,0,1247.667476554113,2394.4600000000005,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
38,0,1259.2762948408922,4206.39,"[2,2,2,2,4,0,2,4,0,4,2,4,0,0,4]"
39,0,1151.9616176142924,4896.29,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
40,0,1205.1899552350665,3546.96,"[2,4,2,4,4,0,0,2,4,0,0,2,2,2,2]"
41,1,1228.2466122465514,3305.8800000000006,"[2,0,4,2,2,4,2,0,4,2,2,0,0,4,2]"
42,1,1153.4002369908244,3965.3900000000003,"[4,2,2,4,2,0,2,2,2,0,4,0,4,4,2]"
43,1,1214.7318205756649,3304.6800000000003,"[4,4,2,2,4,0,0,2,4,2,0,0,2,0,2]"
44,1,1326.3957848042294,2131.6200000000003,"[0,0,0,2,2,2,4,2,4,0,0,2,2,0,0]"
45,1,1319.6350422329801,2496.3900000000003,"[4,4,0,0,2,4,2,0,0,0,0,0,0,0,0]"
46,1,1205.528914906115,4877.4400000000005,"[4,4,4,4,2,4,4,4,2,2,0,2,0,2,0]"
47,1,1231.4731795256132,2696.2000000000003,"[0,0,2,4,4,0,0,0,4,4,0,2,2,2,2]"
48,1,1362.0898873787194,1225.6100000000001,"[2,4,0,0,0,0,2,0,4,0,0,0,0,0,0]"
49,1,1204.5457817658855,3111.15,"[0,0,4,2,4,0,4,2,2,0,2,0,2,4,0]"
50,1,1303.3062873463102,3886.1300000000006,"[0,0,0,0,2,4,4,2,4,0,4,4,2,4,4]"
51,1,1267.2977080759179,3669.120000000001,"[4,2,2,2,4,4,0,2,2,0,4,0,0,0,2]"
52,1,1296.8111730033017,3786.01,"[4,2,0,4,4,2,2,0,4,2,4,0,0,2,2]"
53,1,1270.9634892341348,3703.7700000000004,"[4,2,2,0,0,2,4,4,4,2,2,4,0,0,2]"
54,1,1167.4626678685006,4879.410000000001,"[4,4,2,2,2,4,4,4,2,0,2,4,4,0,0]"
55,1,1287.8353683485586,2721.0300000000007,"[4,2,0,0,0,0,0,4,0,4,0,0,2,2,4]"
56,1,1184.2819826206728,4391.68,"[4,0,4,2,4,4,4,2,0,0,0,2,2,2,4]"
57,1,1226.9321649213068,3940.3,"[4,0,0,4,4,2,4,2,2,2,0,0,4,4,0]"
58,1,1170.1344213980433,4013.8200000000006,"[4,0,2,2,4,0,4,2,0,2,4,2,4,0,2]"
59,1,1212.1012710405316,3379.36,"[2,4,2,2,2,0,4,2,4,2,0,2,2,0,2]"
60,1,1211.39374404991,3736.9,"[0,4,2,4,2,0,0,2,0,4,4,0,2,4,2]"
61,1,1167.1636016528591,3904.0300000000007,"[4,2,2,0,2,0,4,4,2,0,2,4,4,0,2]"
62,1,1327.3786758897284,3488.620000000001,"[4,0,0,0,4,2,4,2,0,2,4,0,0,0,4]"
63,1,1185.670451092791,4009.5200000000004,"[0,4,2,0,4,4,0,2,2,2,0,0,4,4,4]"
64,1,1190.4887429358505,2792.8300000000004,"[2,0,4,2,2,0,2,0,0,0,0,4,2,4,0]"
65,1,1266.6192651258887,2964.6200000000003,"[2,4,0,0,4,0,0,2,2,0,0,2,2,2,2]"
66,1,1239.9771901395613,3316.8800000000006,"[4,0,2,4,2,0,4,2,4,2,4,0,0,2,0]"
67,1,1140.1301889849906,4495.580000000001,"[4,4,4,2,4,0,4,2,2,2,2,2,4,0,0]"
68,1,1202.6704794506675,3512.7800000000007,"[4,0,2,2,0,2,4,4,2,0,2,4,4,0,0]"
69,1,1257.8889890417063,3292.9700000000007,"[2,0,2,2,4,2,2,2,0,4,0,2,0,2,0]"
70,1,1219.9493062448096,2559.6800000000003,"[4,2,2,0,0,0,2,0,2,2,2,4,2,0,0]"
71,1,1274.0070246510966,2881.2400000000002,"[2,2,0,4,2,4,2,0,4,0,0,0,2,2,2]"
72,1,1149.731072130284,3930.56,"[0,4,4,0,2,0,4,0,2,0,4,2,4,4,4]"
73,1,1274.1712046020782,3633.56,"[0,2,2,2,2,4,0,4,0,4,0,0,0,4,4]"
74,1,1260.6482640928518,3705.0800000000004,"[4,0,0,4,4,0,2,2,4,0,2,2,2,4,2]"
