gen,id,evac,cost,rank,widths
2,68,1449.76,956.77,2,"[0,0,0,0,0,2,0,0,4,0,0,2,0,0,4]"
2,69,1282.67,2026.1,2,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
2,70,1253.85,2397.6,2,"[4,0,2,0,2,0,4,2,0,0,0,0,0,2,2]"
2,71,1234.16,2719.54,2,"[2,4,4,0,0,2,0,4,4,0,2,0,2,0,0]"
2,72,1280.11,2107.43,2,"[2,0,2,0,0,4,4,0,4,0,2,0,0,2,0]"
2,73,1185.41,3654.39,2,"[0,2,2,2,4,0,0,2,4,2,0,4,4,4,2]"
2,74,1186.62,3446.24,2,"[0,4,2,2,2,0,0,2,4,2,0,4,4,4,0]"
2,75,1165.7,3890.42,2,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
2,76,1190.38,3124.16,2,"[4,4,2,2,4,0,2,0,2,0,0,0,2,2,0]"
2,77,1201.64,3112.25,2,"[4,0,2,2,2,0,2,2,2,0,4,0,2,4,0]"
2,78,1154.45,4356.66,2,"[4,2,2,4,4,0,2,2,2,0,4,0,4,4,2]"
2,79,1152.17,4703.43,2,"[4,4,2,2,4,4,4,0,2,0,0,4,4,2,0]"
2,80,1222.36,3054.02,2,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
3,81,1446.64,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
3,82,1151.35,3809.19,0,"[4,0,2,2,4,0,4,0,2,0,2,2,4,4,2]"
3,83,1268.67,1303.84,0,"[2,0,2,0,0,2,0,2,4,0,0,0,2,0,0]"
3,84,1248.63,1993.58,0,"[0,0,2,2,2,0,0,2,4,0,0,2,2,2,2]"
3,85,1137.0,5688.44,0,"[4,4,4,4,4,2,2,4,4,2,0,4,4,2,4]"
3,86,1416.77,506.55,0,"[0,0,0,0,0,0,0,0,4,2,0,0,0,2,0]"
3,87,1258.51,1771.59,0,"[0,4,0,0,0,0,4,0,0,0,0,0,4,2,0]"
3,88,1194.1,2273.42,0,"[0,0,2,2,4,0,4,0,2,0,0,0,4,2,0]"
3,89,1141.28,4599.4,0,"[2,4,4,4,4,2,2,0,4,0,0,4,4,2,4]"
3,90,1160.02,2910.49,0,"[4,0,4,2,2,0,4,0,2,0,2,2,4,0,0]"
3,91,1231.52,2133.8,0,"[2,4,2,0,0,0,4,2,2,0,0,0,2,0,0]"
3,92,1178.36,2798.86,0,"[4,0,2,0,4,2,0,0,4,0,0,2,4,2,0]"
3,93,1191.81,2350.54,0,"[0,2,2,0,2,0,2,0,0,0,0,4,4,2,0]"
3,94,1189.66,2576.38,0,"[0,2,2,0,2,0,4,0,2,2,0,2,4,0,4]"
3,95,1151.49,3622.85,0,"[4,0,2,0,4,0,4,0,2,0,2,2,4,4,2]"
3,96,1154.16,3417.92,0,"[4,0,2,2,2,0,4,0,2,0,2,2,4,4,2]"
3,97,1151.39,4474.56,1,"[4,4,4,2,2,2,0,4,4,0,2,4,4,0,2]"
3,98,1275.89,1497.87,1,"[0,0,2,0,0,0,4,2,4,0,0,0,2,0,4]"
3,99,1249.53,2105.31,1,"[2,4,0,0,4,0,0,0,0,0,0,0,4,0,0]"
3,100,1429.54,751.85,1,"[0,0,0,2,0,0,0,0,2,0,0,2,0,2,0]"
3,101,1274.9,1906.73,1,"[0,4,0,0,0,2,0,0,4,0,0,2,4,2,0]"
3,102,1274.06,2010.57,1,"[2,0,2,0,2,2,0,2,4,2,0,0,0,2,0]"
3,103,1181.91,2955.65,1,"[0,2,2,0,2,0,2,2,0,0,0,2,4,4,4]"
3,104,1179.58,3115.97,1,"[2,4,2,0,0,0,2,0,2,0,2,4,4,4,0]"
3,105,1180.27,3003.32,1,"[0,2,2,0,2,0,2,0,2,0,4,4,4,2,2]"
3,106,1247.14,2394.46,1,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
3,107,1206.86,2490.81,1,"[2,0,2,0,4,2,2,2,4,0,0,0,4,0,0]"
3,108,1240.9,2467.3,1,"[2,2,2,0,0,0,0,2,0,0,0,2,2,4,4]"
3,109,1152.89,3763.21,1,"[4,0,2,2,4,0,4,0,4,2,2,2,4,2,2]"
3,110,1151.5,4162.44,1,"[4,4,4,2,2,2,0,2,0,0,2,4,4,0,2]"
3,111,1154.81,3653.06,1,"[4,4,2,0,4,2,4,0,2,0,0,0,4,2,0]"
3,112,1155.29,3417.92,1,"[4,0,2,2,2,0,4,0,2,0,2,2,4,4,2]"
3,113,1449.76,956.77,2,"[0,0,0,0,0,2,0,0,4,0,0,2,0,0,4]"
3,114,1151.69,4896.29,2,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
3,115,1292.25,1521.02,2,"[0,0,2,2,0,0,4,0,0,2,0,0,0,2,2]"
3,116,1213.12,2648.6,2,"[0,2,2,2,0,0,0,2,2,0,0,4,4,4,2]"
3,117,1154.06,4322.33,2,"[4,4,4,4,4,2,0,4,2,0,2,0,4,0,0]"
3,118,1182.05,2964.07,2,"[0,2,2,0,2,0,2,2,2,0,0,2,4,4,4]"
3,119,1248.63,2394.46,2,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
3,120,1274.37,2010.57,2,"[2,0,2,0,2,2,0,2,4,2,0,0,0,2,0]"
4,121,1446.64,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
4,122,1151.35,3809.19,0,"[4,0,2,2,4,0,4,0,2,0,2,2,4,4,2]"
4,123,1268.67,1303.84,0,"[2,0,2,0,0,2,0,2,4,0,0,0,2,0,0]"
4,124,1416.77,506.55,0,"[0,0,0,0,0,0,0,0,4,2,0,0,0,2,0]"
4,125,1160.02,2910.49,0,"[4,0,4,2,2,0,4,0,2,0,2,2,4,0,0]"
4,126,1191.81,2350.54,0,"[0,2,2,0,2,0,2,0,0,0,0,4,4,2,0]"
4,127,1151.49,3622.85,0,"[4,0,2,0,4,0,4,0,2,0,2,2,4,4,2]"
4,128,1154.16,3417.92,0,"[4,0,2,2,2,0,4,0,2,0,2,2,4,4,2]"
4,129,1134.57,4076.53,0,"[4,0,4,2,2,2,4,0,0,0,2,2,4,4,4]"
4,130,1208.03,2002.57,0,"[0,0,2,0,2,0,2,0,2,2,0,2,4,0,4]"
4,131,1124.81,4998.56,0,"[4,4,4,0,4,0,4,0,2,2,2,4,4,4,2]"
4,132,1217.56,1723.19,0,"[0,0,4,2,2,0,0,0,4,0,0,2,2,2,0]"
4,133,1189.22,2526.71,0,"[2,2,2,2,0,0,0,0,2,0,0,2,4,4,4]"
4,134,1193.59,2109.94,0,"[2,0,2,0,4,0,4,0,2,0,0,0,4,0,0]"
4,135,1193.52,2309.16,0,"[0,0,2,0,2,0,4,2,0,0,0,0,4,2,4]"
4,136,1171.35,2781.87,0,"[4,2,2,0,2,0,4,0,2,0,0,2,4,0,2]"
4,137,1275.66,1182.75,0,"[2,0,2,0,2,0,0,0,4,0,0,0,0,2,0]"
4,138,1404.09,740.71,0,"[0,0,0,0,0,0,2,0,4,2,0,0,0,2,0]"
4,139,1151.47,4023.48,1,"[4,0,2,2,4,0,4,0,2,2,2,2,4,4,2]"
4,140,1152.89,3763.21,1,"[4,0,2,2,4,0,4,0,4,2,2,2,4,2,2]"
4,141,1154.81,3653.06,1,"[4,4,2,0,4,2,4,0,2,0,0,0,4,2,0]"
4,142,1155.29,3417.92,1,"[4,0,2,2,2,0,4,0,2,0,2,2,4,4,2]"
4,143,1141.28,4599.4,1,"[2,4,4,4,4,2,2,0,4,0,0,4,4,2,4]"
4,144,1151.39,4474.56,1,"[4,4,4,2,2,2,0,4,4,0,2,4,4,0,2]"
4,145,1137.0,5688.44,1,"[4,4,4,4,4,2,2,4,4,2,0,4,4,2,4]"
4,146,1248.63,1993.58,1,"[0,0,2,2,2,0,0,2,4,0,0,2,2,2,2]"
4,147,1258.51,1771.59,1,"[0,4,0,0,0,0,4,0,0,0,0,0,4,2,0]"
4,148,1246.83,2047.77,1,"[2,0,4,0,0,2,0,2,4,0,0,0,2,4,0]"
4,149,1189.66,2576.38,1,"[0,2,2,0,2,0,4,0,2,2,0,2,4,0,4]"
4,150,1194.1,2273.42,1,"[0,0,2,2,4,0,4,0,2,0,0,0,4,2,0]"
4,151,1231.52,2133.8,1,"[2,4,2,0,0,0,4,2,2,0,0,0,2,0,0]"
4,152,1178.36,2798.86,1,"[4,0,2,0,4,2,0,0,4,0,0,2,4,2,0]"
4,153,1173.39,3328.29,1,"[4,0,4,0,2,0,4,4,2,0,2,2,4,0,0]"
4,154,1175.98,3026.09,1,"[0,0,2,0,2,0,4,0,2,2,2,2,4,4,4]"
4,155,1275.89,1497.87,1,"[0,0,2,0,0,0,4,2,4,0,0,0,2,0,4]"
4,156,1300.92,1186.43,1,"[0,2,0,0,2,0,0,0,2,0,0,0,2,2,0]"
4,157,1276.35,1299.29,1,"[0,4,0,0,0,0,0,0,0,0,0,0,4,2,0]"
4,158,1429.54,751.85,1,"[0,0,0,2,0,0,0,0,2,0,0,2,0,2,0]"
4,159,1150.95,4642.72,2,"[4,4,2,4,4,0,2,0,4,4,0,4,4,2,2]"
4,160,1435.9,892.12,2,"[0,0,0,2,0,0,0,0,0,4,0,2,0,0,0]"
5,161,1446.64,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
5,162,1268.67,1303.84,0,"[2,0,2,0,0,2,0,2,4,0,0,0,2,0,0]"
5,163,1160.02,2910.49,0,"[4,0,4,2,2,0,4,0,2,0,2,2,4,0,0]"
5,164,1134.57,4076.53,0,"[4,0,4,2,2,2,4,0,0,0,2,2,4,4,4]"
5,165,1124.81,4998.56,0,"[4,4,4,0,4,0,4,0,2,2,2,4,4,4,2]"
5,166,1217.56,1723.19,0,"[0,0,4,2,2,0,0,0,4,0,0,2,2,2,0]"
5,167,1193.59,2109.94,0,"[2,0,2,0,4,0,4,0,2,0,0,0,4,0,0]"
5,168,1171.35,2781.87,0,"[4,2,2,0,2,0,4,0,2,0,0,2,4,0,2]"
5,169,1275.66,1182.75,0,"[2,0,2,0,2,0,0,0,4,0,0,0,0,2,0]"
5,170,1404.09,740.71,0,"[0,0,0,0,0,0,2,0,4,2,0,0,0,2,0]"
5,171,1181.42,2767.22,0,"[2,2,2,0,2,0,4,0,4,4,0,2,4,0,0]"
5,172,1319.67,958.22,0,"[0,0,2,0,2,0,0,0,4,0,0,0,0,0,4]"
5,173,1207.89,2002.57,0,"[0,0,2,0,2,0,2,0,2,2,0,2,4,0,4]"
5,174,1147.03,3221.67,0,"[4,0,4,2,2,0,4,0,4,0,0,2,4,4,0]"
5,175,1155.0,3185.8,0,"[4,4,4,0,0,0,4,0,0,0,0,0,4,4,2]"
5,176,1186.08,2285.72,0,"[4,0,2,0,2,0,4,0,2,0,0,2,4,0,0]"
5,177,1414.55,298.36,0,"[2,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
5,178,1222.65,1347.62,0,"[0,0,2,0,4,0,0,0,4,0,0,0,4,0,0]"
5,179,1132.82,4257.73,0,"[4,4,4,0,4,0,4,0,2,0,0,2,4,4,2]"
5,180,1449.54,172.35,1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2]"
5,181,1137.0,5688.44,1,"[4,4,4,4,4,2,2,4,4,2,0,4,4,2,4]"
5,182,1300.92,1186.43,1,"[0,2,0,0,2,0,0,0,2,0,0,0,2,2,0]"
5,183,1141.28,4599.4,1,"[2,4,4,4,4,2,2,0,4,0,0,4,4,2,4]"
5,184,1399.48,1156.24,1,"[2,0,0,0,0,0,0,0,4,0,0,4,0,2,0]"
5,185,1416.77,506.55,1,"[0,0,0,0,0,0,0,0,4,2,0,0,0,2,0]"
5,186,1208.03,2002.57,1,"[0,0,2,0,2,0,2,0,2,2,0,2,4,0,4]"
5,187,1151.35,3809.19,1,"[4,0,2,2,4,0,4,0,2,0,2,2,4,4,2]"
5,188,1248.63,1993.58,1,"[0,0,2,2,2,0,0,2,4,0,0,2,2,2,2]"
5,189,1258.51,1771.59,1,"[0,4,0,0,0,0,4,0,0,0,0,0,4,2,0]"
5,190,1405.0,899.94,1,"[0,2,0,0,0,0,0,0,2,0,0,2,0,2,0]"
5,191,1275.89,1497.87,1,"[0,0,2,0,0,0,4,2,4,0,0,0,2,0,4]"
5,192,1173.39,3328.29,1,"[4,0,4,0,2,0,4,4,2,0,2,2,4,0,0]"
5,193,1276.35,1299.29,1,"[0,4,0,0,0,0,0,0,0,0,0,0,4,2,0]"
5,194,1154.16,3417.92,1,"[4,0,2,2,2,0,4,0,2,0,2,2,4,4,2]"
5,195,1175.98,3026.09,1,"[0,0,2,0,2,0,4,0,2,2,2,2,4,4,4]"
5,196,1194.1,2273.42,1,"[0,0,2,2,4,0,4,0,2,0,0,0,4,2,0]"
5,197,1189.22,2526.71,1,"[2,2,2,2,0,0,0,0,2,0,0,2,4,4,4]"
5,198,1186.27,2758.57,1,"[0,2,2,0,4,0,2,0,4,0,0,4,4,2,0]"
5,199,1151.49,3622.85,1,"[4,0,2,0,4,0,4,0,2,0,2,2,4,4,2]"
5,200,1191.81,2350.54,1,"[0,2,2,0,2,0,2,0,0,0,0,4,4,2,0]"
