sim_call,batch,evac,cost_proxy,widths
131,6,1190.2868500476009,2292.03,"[2,0,2,0,0,0,4,0,0,2,4,0,4,2,0]"
132,6,1178.160469120298,2678.4800000000005,"[4,4,2,0,2,0,0,2,4,0,0,0,4,0,2]"
133,6,1387.7537108306833,585.0600000000001,"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
134,6,1152.0743482752334,3970.0,"[4,0,2,0,2,4,4,0,0,4,2,0,4,4,2]"
135,6,1443.8618637201484,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
136,6,1168.0267516052584,3716.75,"[2,0,2,2,2,0,4,2,2,0,2,4,4,4,2]"
137,6,1216.8805940975108,1441.5200000000002,"[2,0,2,0,0,0,0,2,4,0,0,0,4,2,0]"
138,6,1203.2047256375458,1539.15,"[2,4,2,0,0,0,0,0,4,0,0,0,4,0,0]"
139,6,1238.3470882537624,1316.1100000000001,"[0,0,2,0,0,0,2,2,4,2,0,0,4,0,0]"
140,6,1216.4389789138932,2561.8500000000004,"[2,2,0,0,2,0,0,0,0,0,4,0,4,4,2]"
141,7,1282.5323077234702,1320.9,"[0,4,0,0,0,0,0,0,4,0,0,2,4,0,0]"
142,7,1221.1512548360306,1148.96,"[0,0,2,0,0,0,0,0,0,0,0,0,4,2,4]"
143,7,1203.540952824647,1849.48,"[2,4,2,0,0,2,0,0,4,0,0,0,4,0,0]"
144,7,1226.5663776864026,1642.1400000000003,"[2,4,2,0,0,0,0,0,4,0,0,0,2,2,0]"
145,7,1222.6858605602706,862.8200000000002,"[2,0,2,0,0,0,0,0,4,0,0,0,4,0,0]"
146,7,1218.886485446333,1371.67,"[0,0,2,0,0,0,0,0,2,2,0,0,4,2,4]"
147,7,1137.8077639814458,5037.6,"[4,4,2,0,4,4,4,0,0,4,2,0,4,4,2]"
148,7,1283.3354048086856,1582.46,"[0,0,0,0,2,4,2,0,0,0,0,0,4,0,0]"
149,7,1216.9729263302881,1588.92,"[2,0,2,0,0,0,0,0,4,0,0,4,4,0,2]"
150,7,1212.6666551884787,1560.9900000000002,"[2,0,2,0,0,0,0,0,4,2,4,0,4,0,0]"
151,7,1137.7037817253745,4646.330000000001,"[4,4,2,0,2,4,4,0,0,4,2,0,4,4,2]"
152,7,1148.8189329336224,4773.400000000001,"[4,2,2,2,2,0,4,4,2,4,2,2,4,4,2]"
153,7,1206.7252932001863,3462.06,"[4,4,0,2,4,0,4,0,2,0,2,0,4,0,2]"
154,7,1197.9698717818876,2905.59,"[2,0,2,0,0,0,4,2,4,0,0,4,4,4,2]"
155,7,1208.265967509976,1335.1200000000001,"[2,0,2,0,0,0,4,0,4,0,0,0,4,0,0]"
156,7,1190.7222244728473,2560.3700000000003,"[4,4,2,0,0,2,0,0,4,4,0,0,4,0,0]"
157,7,1148.1651431059977,3940.6300000000006,"[4,4,2,0,2,0,2,2,4,0,4,0,4,4,2]"
158,7,1144.1000749458162,3752.1400000000003,"[4,2,2,0,2,0,4,0,4,2,4,0,4,4,2]"
