gen,id,evac,cost,rank,widths
1,1,1420.36,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1167.8,2596.14,0,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
1,3,1165.78,2881.48,0,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
1,4,1155.14,3712.83,0,"[4,0,4,2,0,4,0,0,2,4,0,2,4,4,4]"
1,5,1262.12,1354.65,0,"[0,0,4,4,0,2,0,0,0,0,0,0,0,2,0]"
1,6,1128.53,4172.82,0,"[0,2,4,4,2,2,4,0,4,4,2,0,4,4,4]"
1,7,1191.44,1652.5,0,"[0,0,4,2,0,0,0,0,4,4,0,2,4,0,0]"
1,8,1295.67,400.06,0,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
1,9,1163.43,3460.21,0,"[0,4,2,2,4,2,4,0,0,2,0,0,4,2,0]"
1,10,1123.46,5422.45,0,"[4,4,4,4,2,4,2,2,0,4,2,4,4,2,0]"
1,11,1169.65,3243.85,1,"[2,0,2,4,4,2,4,0,2,2,2,0,4,0,0]"
1,12,1171.45,2996.54,1,"[2,0,4,2,2,0,2,0,4,2,2,4,2,2,0]"
1,13,1158.17,4294.28,1,"[0,4,2,2,4,4,4,0,0,4,0,0,4,2,4]"
1,14,1131.68,4556.4,1,"[0,2,4,4,2,2,4,0,0,4,2,4,4,4,2]"
1,15,1149.59,4344.33,1,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,16,1202.88,1722.13,1,"[2,0,4,0,2,0,2,0,2,2,0,0,2,0,0]"
1,17,1197.4,1865.07,1,"[2,0,4,4,2,0,0,0,4,2,0,0,2,0,0]"
1,18,1193.42,2191.05,1,"[0,0,4,0,4,0,0,0,2,0,0,2,2,4,0]"
1,19,1177.85,3319.67,2,"[0,2,4,4,4,0,0,0,2,4,0,2,2,4,0]"
1,20,1188.4,3226.3,2,"[2,2,4,0,4,0,4,0,0,4,0,0,2,0,4]"
1,21,1147.31,4608.9,2,"[0,0,4,4,4,2,2,4,0,2,4,2,4,2,4]"
1,22,1144.74,4789.04,2,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
1,23,1141.17,5062.62,2,"[0,2,4,2,4,4,2,2,2,2,4,4,4,2,4]"
1,24,1159.67,4553.1,2,"[4,4,4,4,4,2,0,2,4,2,0,2,2,2,2]"
