sim_call,batch,evac,cost_proxy,widths
149,3,1138.6562617673853,4217.610000000001,"[0,0,4,4,4,4,4,0,0,0,2,4,4,2,2]"
150,3,1218.4383237169752,3174.9400000000005,"[0,4,0,2,4,0,4,0,2,4,0,0,4,2,0]"
151,3,1139.3904970138678,4352.3,"[0,4,4,4,4,2,4,0,2,4,2,0,4,0,4]"
152,3,1144.2195768802512,3641.66,"[4,2,4,2,4,0,0,0,4,4,0,4,4,0,0]"
153,3,1154.1397226439924,2963.9700000000003,"[4,0,4,0,2,0,0,0,2,4,2,4,4,0,0]"
154,3,1163.2865067314506,3119.84,"[2,0,4,2,0,4,2,0,2,2,0,2,4,4,0]"
155,3,1121.4752201639842,3873.5400000000004,"[2,2,4,4,2,0,4,0,4,2,4,0,4,4,0]"
156,3,1181.9458750885717,3307.7300000000005,"[0,0,4,0,2,2,4,0,4,4,2,0,2,4,4]"
157,3,1144.9397570604312,3286.8300000000004,"[4,0,4,4,2,0,4,0,4,4,0,2,4,0,0]"
158,3,1216.6421145864965,1174.9900000000002,"[0,0,2,2,0,0,0,0,4,4,0,0,4,0,0]"
159,3,1260.0292944630025,1264.25,"[0,0,4,0,2,0,4,0,0,0,0,0,0,0,0]"
160,3,1285.1935843708877,1248.4700000000003,"[2,0,0,0,0,0,0,0,4,2,0,0,2,4,0]"
161,4,1240.4059742888958,1645.4400000000003,"[0,0,2,4,0,0,4,0,0,4,0,0,2,0,0]"
162,4,1166.0867243648145,2016.1800000000003,"[0,4,4,2,2,0,0,0,4,0,0,0,4,0,0]"
163,4,1169.8569936228362,3057.8900000000003,"[2,2,4,0,2,0,2,0,4,2,0,2,2,4,2]"
164,4,1187.3215325437798,1445.66,"[0,0,4,0,0,0,2,0,2,2,2,0,4,0,0]"
165,4,1278.602107500759,771.6500000000001,"[0,0,0,0,0,0,0,0,0,4,0,0,4,0,0]"
166,4,1325.837764955967,1177.1000000000001,"[0,2,0,4,0,0,0,0,2,0,0,2,2,0,0]"
167,4,1177.7186678813646,2344.07,"[0,0,4,0,4,2,0,0,2,2,0,2,4,0,0]"
168,4,1157.4613017511892,2776.17,"[0,2,4,2,0,0,2,0,2,4,2,0,4,2,4]"
169,4,1256.4020751088167,2194.3100000000004,"[0,0,4,0,4,2,2,0,4,0,0,2,0,0,2]"
170,4,1261.0963417349933,2285.15,"[0,4,0,2,0,0,4,4,0,0,0,0,4,0,0]"
171,4,1243.4959429092012,2672.2300000000005,"[0,4,0,4,4,2,0,0,4,0,0,0,4,0,2]"
172,4,1214.4938819718595,2388.32,"[0,0,4,2,0,0,4,4,0,0,0,2,2,2,0]"
173,4,1166.1395384148193,3143.3100000000004,"[0,2,4,2,0,0,0,0,4,4,0,4,4,4,4]"
174,4,1139.3597631339205,3951.4700000000007,"[0,0,4,4,4,2,4,0,2,4,2,0,4,2,4]"
175,4,1103.5549974693795,5457.2300000000005,"[4,4,4,4,4,0,4,0,2,4,2,2,4,4,4]"
176,4,1183.5294463002328,2695.5200000000004,"[0,4,4,4,4,0,0,0,4,0,0,0,2,2,0]"
177,4,1227.606205081486,1039.0400000000002,"[0,0,4,2,0,0,0,0,0,0,0,2,2,0,0]"
178,4,1145.6424708978643,3607.4500000000003,"[0,4,4,4,4,2,0,0,4,0,0,0,4,4,2]"
179,4,1204.6305597732562,3572.05,"[4,4,0,4,2,0,4,0,4,4,0,2,4,0,0]"
180,4,1151.8246614029758,3105.9600000000005,"[2,0,4,4,0,0,2,0,0,2,2,4,4,2,2]"
181,4,1162.1438920943415,2688.3100000000004,"[2,0,4,4,2,0,0,0,4,4,0,2,4,0,2]"
182,4,1173.6242848466443,2383.5400000000004,"[0,0,4,2,0,0,4,0,0,4,0,2,4,2,0]"
183,4,1135.4624972163174,4248.160000000001,"[4,0,4,2,4,4,4,0,2,4,0,2,4,0,2]"
184,4,1122.728990788541,4760.910000000001,"[0,4,4,4,4,2,4,0,4,0,2,2,4,4,4]"
185,4,1295.9921651989066,1554.7900000000002,"[0,4,0,0,2,0,0,2,2,0,0,0,2,0,0]"
186,4,1165.1289928130377,2789.1200000000003,"[2,0,4,2,0,4,2,0,4,4,0,0,4,2,0]"
187,4,1235.9666464217025,2288.28,"[0,2,4,2,0,0,2,0,0,0,2,0,0,4,4]"
188,4,1246.7258750885717,1794.1600000000003,"[0,0,0,0,4,0,0,0,2,2,0,2,4,0,2]"
