gen,id,evac,cost,rank,widths
1,1,1420.9,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1153.52,4073.93,0,"[2,4,4,4,0,2,4,4,4,0,0,0,4,2,4]"
1,3,1207.67,1541.02,0,"[0,0,2,0,2,0,0,0,4,4,0,0,4,0,2]"
1,4,1143.32,4139.96,0,"[4,2,2,2,4,0,4,0,2,4,2,2,4,2,0]"
1,5,1288.4,1530.15,0,"[2,0,2,0,0,0,0,0,4,4,2,0,0,0,4]"
1,6,1198.51,2742.87,0,"[2,0,2,0,0,0,0,2,0,0,4,4,4,4,0]"
1,7,1204.2,2493.09,0,"[2,0,2,4,0,0,2,2,0,2,2,2,4,0,0]"
1,8,1156.55,2977.76,0,"[4,2,4,4,0,0,2,0,2,2,4,0,4,0,0]"
1,9,1266.85,1982.13,1,"[2,0,4,4,0,0,0,0,0,0,0,4,0,0,4]"
1,10,1432.16,1850.52,1,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
1,11,1199.83,2802.69,1,"[0,4,2,0,4,0,0,2,2,0,4,0,4,0,0]"
1,12,1206.3,2605.47,1,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
1,13,1161.35,3087.68,1,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
1,14,1171.67,3081.82,1,"[2,2,4,4,0,2,0,0,0,2,2,4,4,0,0]"
1,15,1274.19,2273.79,2,"[2,0,2,0,0,0,0,0,0,4,2,4,0,4,0]"
1,16,1329.14,2196.45,2,"[0,0,0,0,4,0,2,4,0,0,2,0,2,0,2]"
1,17,1200.8,2935.9,2,"[2,0,2,4,0,0,2,2,0,2,2,4,4,0,2]"
1,18,1219.43,2771.22,2,"[0,0,2,2,4,0,4,0,2,4,2,2,2,0,0]"
1,19,1167.16,3532.87,2,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
1,20,1165.74,3763.66,2,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
1,21,1172.16,3334.08,2,"[2,0,4,4,2,4,0,4,0,0,0,0,4,0,4]"
1,22,1283.97,2535.36,3,"[0,0,0,4,0,0,0,2,0,4,4,2,4,0,4]"
1,23,1294.02,2505.27,3,"[0,2,2,0,0,0,0,2,0,2,0,4,0,4,4]"
1,24,1201.63,3130.03,3,"[2,4,4,0,0,0,4,4,4,2,0,0,2,2,0]"
1,25,1259.91,2967.49,3,"[2,2,0,4,0,0,2,4,2,0,4,2,4,0,0]"
1,26,1219.67,3076.12,3,"[0,2,2,4,4,0,2,0,0,0,2,4,2,0,2]"
1,27,1268.77,2847.03,3,"[0,2,2,4,2,4,0,0,0,0,4,0,0,2,2]"
1,28,1170.23,3972.76,3,"[4,0,4,4,4,0,4,0,0,2,2,4,2,0,2]"
1,29,1201.17,3424.09,3,"[4,2,4,0,0,4,0,2,0,2,2,2,2,2,0]"
1,30,1183.57,3566.78,3,"[2,4,2,4,0,2,4,4,4,0,0,0,4,2,0]"
1,31,1195.06,3447.55,3,"[2,0,2,2,0,0,4,2,2,4,4,4,4,0,2]"
1,32,1340.39,2882.11,4,"[0,2,0,0,4,4,2,0,4,2,2,0,0,2,2]"
1,33,1170.65,4950.67,4,"[2,4,4,4,4,2,0,2,2,2,2,4,2,2,4]"
1,34,1178.2,4552.6,4,"[4,4,4,0,2,4,4,2,0,4,2,2,2,0,0]"
1,35,1285.36,3011.81,4,"[0,0,4,4,0,2,0,4,4,2,4,2,0,0,4]"
1,36,1191.44,3758.41,4,"[0,4,2,0,2,4,0,4,2,0,4,2,4,0,2]"
1,37,1200.24,3449.57,4,"[0,0,4,4,2,0,0,4,0,0,2,4,2,4,2]"
1,38,1238.95,3077.78,4,"[0,4,0,0,2,4,0,4,4,0,0,0,4,2,2]"
1,39,1220.8,3268.38,4,"[0,2,4,0,0,0,2,2,0,4,2,2,2,4,4]"
1,40,1228.36,3088.23,4,"[4,2,2,2,2,0,2,0,2,0,2,2,0,2,4]"
2,41,1420.9,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,42,1207.67,1541.02,0,"[0,0,2,0,2,0,0,0,4,4,0,0,4,0,2]"
2,43,1143.32,4139.96,0,"[4,2,2,2,4,0,4,0,2,4,2,2,4,2,0]"
2,44,1156.55,2977.76,0,"[4,2,4,4,0,0,2,0,2,2,4,0,4,0,0]"
2,45,1266.15,1090.31,0,"[2,0,4,0,2,0,0,0,0,0,0,0,0,0,0]"
2,46,1373.6,856.75,0,"[2,0,0,0,0,2,2,0,4,0,0,0,0,0,0]"
2,47,1152.08,3138.24,0,"[4,2,4,4,0,0,2,0,2,2,4,0,4,0,2]"
2,48,1149.57,3783.4,0,"[2,0,4,4,2,2,0,0,4,2,0,4,4,4,4]"
2,49,1184.5,1902.15,0,"[2,0,2,0,0,0,4,0,4,0,2,0,4,0,4]"
2,50,1137.04,4935.04,0,"[2,4,4,0,4,0,0,2,0,2,4,4,4,4,4]"
2,51,1251.11,1122.4,0,"[0,0,2,2,0,0,0,0,4,0,0,0,2,4,0]"
2,52,1247.12,1596.29,1,"[4,2,4,0,0,0,0,0,0,0,0,0,0,2,0]"
2,53,1161.35,3087.68,1,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
2,54,1171.67,3081.82,1,"[2,2,4,4,0,2,0,0,0,2,2,4,4,0,0]"
2,55,1153.29,3295.1,1,"[4,2,4,4,0,0,2,0,0,2,4,0,4,0,4]"
2,56,1150.15,4246.19,1,"[4,2,2,0,2,0,4,2,4,0,4,4,4,4,0]"
2,57,1194.19,2213.89,1,"[2,0,2,0,4,0,0,0,0,4,0,0,4,0,2]"
2,58,1232.65,2185.37,1,"[0,0,4,0,2,0,0,4,0,2,2,0,2,0,2]"
2,59,1139.21,5368.43,1,"[4,4,2,4,2,0,4,4,0,2,2,4,4,4,2]"
2,60,1288.4,1530.15,1,"[2,0,2,0,0,0,0,0,4,4,2,0,0,0,4]"
2,61,1367.03,1135.12,1,"[4,0,0,4,0,0,0,0,0,0,0,0,0,0,2]"
2,62,1266.85,1982.13,2,"[2,0,4,4,0,0,0,0,0,0,0,4,0,0,4]"
2,63,1255.92,2030.64,2,"[0,0,2,4,0,0,2,2,2,2,2,2,2,0,0]"
2,64,1262.04,2003.97,2,"[0,2,0,4,0,2,0,0,4,2,2,0,4,0,2]"
2,65,1168.01,3189.81,2,"[2,4,2,4,0,2,4,0,0,0,2,0,4,2,0]"
2,66,1182.04,3088.83,2,"[2,0,2,2,4,0,2,2,0,2,2,2,4,0,0]"
2,67,1153.52,4073.93,2,"[2,4,4,4,0,2,4,4,4,0,0,0,4,2,4]"
2,68,1167.16,3532.87,2,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
2,69,1165.74,3763.66,2,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
2,70,1204.2,2493.09,2,"[2,0,2,4,0,0,2,2,0,2,2,2,4,0,0]"
2,71,1211.02,2292.29,2,"[0,0,2,0,2,0,0,2,0,0,4,4,4,0,0]"
2,72,1205.81,2462.03,2,"[0,2,2,0,4,0,0,2,2,0,4,0,4,0,0]"
2,73,1200.05,2552.97,2,"[0,4,2,0,4,0,2,2,2,0,0,0,4,0,0]"
2,74,1198.15,2584.14,2,"[0,0,2,0,4,4,2,0,2,0,2,0,4,0,2]"
2,75,1318.74,1686.36,2,"[0,0,0,0,0,0,4,2,0,2,2,2,2,0,0]"
2,76,1167.39,4740.51,3,"[2,4,4,0,0,4,2,4,2,2,2,4,4,4,0]"
2,77,1330.89,1710.79,3,"[0,4,0,0,0,0,0,4,4,0,2,0,2,0,0]"
2,78,1274.19,2273.79,3,"[2,0,2,0,0,0,0,0,0,4,2,4,0,4,0]"
2,79,1329.14,2196.45,3,"[0,0,0,0,4,0,2,4,0,0,2,0,2,0,2]"
2,80,1248.12,2552.42,3,"[2,0,4,0,2,0,4,0,0,4,0,4,0,0,0]"
3,81,1420.9,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
3,82,1207.67,1541.02,0,"[0,0,2,0,2,0,0,0,4,4,0,0,4,0,2]"
3,83,1156.55,2977.76,0,"[4,2,4,4,0,0,2,0,2,2,4,0,4,0,0]"
3,84,1266.15,1090.31,0,"[2,0,4,0,2,0,0,0,0,0,0,0,0,0,0]"
3,85,1373.6,856.75,0,"[2,0,0,0,0,2,2,0,4,0,0,0,0,0,0]"
3,86,1184.5,1902.15,0,"[2,0,2,0,0,0,4,0,4,0,2,0,4,0,4]"
3,87,1251.11,1122.4,0,"[0,0,2,2,0,0,0,0,4,0,0,0,2,4,0]"
3,88,1163.14,2869.57,0,"[0,2,4,0,2,2,0,0,0,2,0,0,4,4,4]"
3,89,1216.95,1265.26,0,"[2,0,4,0,2,0,0,0,0,0,0,0,2,0,0]"
3,90,1208.64,1362.52,0,"[0,0,2,0,0,0,4,0,4,0,0,0,4,0,4]"
3,91,1145.37,3086.55,0,"[2,0,4,4,2,0,0,0,0,2,2,2,4,4,0]"
3,92,1126.77,3730.98,0,"[4,2,4,4,2,2,4,0,2,0,2,0,4,2,0]"
3,93,1420.51,377.71,0,"[0,0,0,4,0,0,0,0,0,0,0,0,0,0,0]"
3,94,1394.4,940.23,1,"[0,0,0,2,0,0,4,0,0,0,0,2,0,0,0]"
3,95,1194.19,2213.89,1,"[2,0,2,0,4,0,0,0,0,4,0,0,4,0,2]"
3,96,1367.03,1135.12,1,"[4,0,0,4,0,0,0,0,0,0,0,0,0,0,2]"
3,97,1171.67,3081.82,1,"[2,2,4,4,0,2,0,0,0,2,2,4,4,0,0]"
3,98,1177.64,2945.64,1,"[2,0,4,2,0,0,2,2,0,2,2,4,4,0,2]"
