gen,id,evac,cost,rank,widths
1,1,1446.42,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1284.08,2026.1,0,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
1,3,1174.26,3545.84,0,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
1,4,1155.93,4109.45,0,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
1,5,1248.58,2394.46,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
1,6,1369.72,1586.85,0,"[4,0,0,0,2,0,0,4,2,0,0,0,0,0,0]"
1,7,1191.35,3124.16,0,"[4,4,2,2,4,0,2,0,2,0,0,0,2,2,0]"
1,8,1156.04,3651.98,0,"[4,2,4,2,0,4,4,0,2,0,0,2,4,2,2]"
1,9,1147.56,4359.57,0,"[4,4,2,0,4,2,4,0,4,2,4,0,4,2,0]"
1,10,1268.51,2106.45,0,"[4,0,2,0,2,0,0,2,2,0,0,0,0,2,4]"
1,11,1279.4,2038.78,0,"[0,2,0,0,0,4,4,0,0,0,0,2,4,0,0]"
1,12,1214.4,2646.88,0,"[4,0,2,2,0,0,4,0,0,0,4,0,2,4,0]"
1,13,1155.94,4356.66,1,"[4,2,2,4,4,0,2,2,2,0,4,0,4,4,2]"
1,14,1191.5,3197.51,1,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
1,15,1209.89,3132.72,1,"[4,4,0,0,4,0,2,0,4,2,0,0,4,2,0]"
1,16,1201.46,3158.33,1,"[4,0,2,2,2,0,2,2,4,0,2,2,2,4,0]"
1,17,1185.22,3654.39,1,"[0,2,2,2,4,0,0,2,4,2,0,4,4,4,2]"
1,18,1158.62,4243.36,1,"[4,4,2,0,4,2,0,0,4,2,0,4,4,4,0]"
1,19,1159.36,3883.93,1,"[4,4,2,2,4,0,0,2,4,0,2,0,4,4,0]"
1,20,1151.98,4896.29,1,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,21,1309.69,2452.14,1,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
1,22,1347.48,2119.87,1,"[4,0,0,0,4,0,2,2,0,2,0,0,0,0,0]"
1,23,1243.68,2872.44,1,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
1,24,1219.14,2879.45,1,"[4,4,2,2,0,4,0,0,0,0,0,0,2,2,2]"
1,25,1271.15,2744.28,1,"[0,0,2,2,2,0,2,2,4,2,4,0,0,4,2]"
1,26,1246.89,2852.57,1,"[4,0,2,2,2,0,0,2,4,2,2,0,0,4,2]"
1,27,1196.05,3516.25,2,"[4,4,2,2,2,2,2,2,4,0,0,0,2,2,2]"
1,28,1205.46,3451.31,2,"[4,2,2,0,2,0,4,2,4,0,2,4,2,0,2]"
1,29,1206.96,3229.8,2,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,30,1161.84,4121.66,2,"[4,2,2,0,2,4,4,2,2,0,0,2,4,2,4]"
1,31,1165.73,3890.42,2,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
1,32,1340.36,2454.16,2,"[2,0,0,2,2,4,2,0,4,0,0,0,0,4,2]"
1,33,1371.7,2418.62,2,"[0,4,0,0,0,4,4,0,0,2,0,2,0,0,2]"
1,34,1222.03,3054.02,2,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
1,35,1229.34,2887.36,2,"[2,0,0,0,2,0,4,2,2,0,2,2,4,4,0]"
1,36,1226.12,3046.94,2,"[2,2,0,4,2,4,2,0,4,0,0,0,4,2,2]"
1,37,1164.86,4815.26,3,"[4,4,4,2,4,0,4,2,4,2,0,4,2,2,2]"
1,38,1327.46,3056.22,3,"[0,2,0,2,2,4,4,0,4,4,0,0,0,2,4]"
1,39,1207.15,3229.8,3,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,40,1166.61,4318.79,3,"[0,4,2,0,2,0,4,4,2,0,4,2,4,4,4]"
2,41,1155.93,4109.45,0,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
