sim_call,batch,evac,cost_proxy,widths
1,0,1419.409223851576,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1200.0724696684288,2935.9,"[2,0,2,4,0,0,2,2,0,2,2,4,4,0,2]"
3,0,1265.0564408976747,4245.02,"[2,0,4,0,0,4,4,4,0,4,0,4,0,4,4]"
4,0,1242.631963461071,3991.370000000001,"[2,4,2,0,4,0,0,4,0,4,0,4,0,2,2]"
5,0,1200.3301239594095,2802.6900000000005,"[0,4,2,0,4,0,0,2,2,0,4,0,4,0,0]"
6,0,1238.0049057138806,3077.7800000000007,"[0,4,0,0,2,4,0,4,4,0,0,0,4,2,2]"
7,0,1251.69780442356,3807.1700000000005,"[4,2,2,4,0,0,4,4,4,2,0,4,0,2,2]"
8,0,1327.7703455399821,4324.05,"[0,0,0,4,4,2,4,2,2,4,4,2,0,4,4]"
9,0,1325.0928562748118,3413.9800000000005,"[2,0,0,2,2,2,0,4,2,2,2,2,0,4,4]"
10,0,1254.6575022279835,3290.4200000000005,"[0,2,2,2,2,0,2,2,4,2,2,2,0,4,4]"
11,0,1260.5395292783212,2967.4900000000002,"[2,2,0,4,0,0,2,4,2,0,4,2,4,0,0]"
12,0,1216.610720868526,4996.060000000001,"[0,2,0,4,4,0,4,4,4,4,4,4,4,2,4]"
13,0,1267.3198320910637,5324.110000000001,"[4,4,0,0,4,2,4,4,0,2,2,4,0,4,4]"
14,0,1195.4716371959246,4071.0300000000007,"[4,2,2,2,4,0,4,2,0,4,0,0,2,2,4]"
15,0,1220.9250131653569,5104.450000000001,"[4,2,2,4,4,4,4,4,4,0,2,2,0,2,4]"
16,0,1273.8338734505387,2273.7900000000004,"[2,0,2,0,0,0,0,0,0,4,2,4,0,4,0]"
17,0,1203.5957758603229,4582.740000000001,"[0,4,2,2,4,4,0,0,4,0,4,4,2,4,4]"
18,0,1202.5410463632497,3595.0700000000006,"[4,2,2,4,4,0,2,0,0,4,4,0,2,0,0]"
19,0,1219.9253610419073,2771.2200000000003,"[0,0,2,2,4,0,4,0,2,4,2,2,2,0,0]"
20,0,1283.9753509145044,3828.5,"[4,2,0,4,0,2,4,4,2,0,2,4,2,0,2]"
21,0,1433.2240541197439,1850.5200000000002,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
22,0,1160.2092625225334,3087.6800000000003,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
23,0,1182.7216240303012,5779.540000000001,"[2,4,2,2,4,2,4,4,2,4,4,4,2,2,4]"
24,0,1220.3318628344573,3076.1200000000003,"[0,2,2,4,4,0,2,0,0,0,2,4,2,0,2]"
25,0,1219.4013550464847,3451.34,"[2,0,2,0,2,4,2,0,4,4,4,2,2,0,4]"
26,0,1289.7031941181237,4244.360000000001,"[4,4,0,4,2,4,4,2,0,4,2,0,0,0,2]"
27,0,1245.3972109132892,3183.4,"[4,0,0,0,2,0,4,4,4,4,2,0,2,2,0]"
28,0,1348.0225431418617,3699.2000000000003,"[0,2,0,4,4,2,2,2,0,4,4,2,0,0,2]"
29,0,1205.7931072897045,2605.4700000000003,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
30,0,1153.516489437119,4073.9300000000003,"[2,4,4,4,0,2,4,4,4,0,0,0,4,2,4]"
31,0,1202.5906594964656,3424.09,"[4,2,4,0,0,4,0,2,0,2,2,2,2,2,0]"
32,0,1222.2382299325516,3210.0,"[2,2,4,0,0,4,4,4,0,0,0,0,2,0,4]"
33,0,1327.9414293526695,3283.4500000000003,"[2,2,0,0,4,4,0,2,0,2,0,4,0,0,2]"
34,0,1166.8961596888862,3532.870000000001,"[2,0,4,4,0,2,0,0,0,2,4,4,4,4,0]"
35,0,1201.941668185777,4770.760000000001,"[4,2,0,2,4,4,0,0,2,4,4,4,4,2,2]"
36,0,1241.1223319357518,3914.4500000000003,"[4,4,0,0,2,2,0,2,0,0,4,2,2,4,2]"
37,0,1294.6137537470631,3175.8800000000006,"[0,0,2,0,0,4,2,4,2,2,4,2,0,4,0]"
38,0,1166.8412235927974,3763.66,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
39,0,1343.2101707445515,2882.1100000000006,"[0,2,0,0,4,4,2,0,4,2,2,0,0,2,2]"
40,0,1207.421887342772,4427.900000000001,"[2,0,0,2,4,2,4,2,2,2,2,4,4,4,2]"
41,1,1175.8050778797272,2417.17,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
42,1,1290.4876253266086,3262.4100000000003,"[0,4,0,2,2,4,0,4,4,0,0,0,2,2,4]"
43,1,1177.7691276255293,3870.3,"[4,2,4,0,2,4,0,2,0,0,2,2,2,4,0]"
44,1,1266.4458690324277,3468.2400000000002,"[4,4,0,0,0,2,0,2,0,2,4,2,2,2,2]"
45,1,1263.0600198493073,3754.4300000000003,"[0,2,2,0,4,0,4,2,4,4,4,4,0,0,2]"
46,1,1335.0841384618502,1646.0500000000002,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
47,1,1231.3883463976827,2431.75,"[0,2,4,2,0,0,0,4,0,2,2,2,2,0,0]"
48,1,1407.7839038321315,889.24,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
49,1,1204.2147080269795,4582.740000000001,"[0,4,2,2,4,4,0,0,4,0,4,4,2,4,4]"
50,1,1434.807022198817,1850.5200000000002,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
51,1,1277.1581282534282,3035.2400000000002,"[0,2,0,0,4,4,2,0,0,2,2,0,2,2,2]"
52,1,1233.6382919468524,3967.7600000000007,"[4,2,4,4,0,0,4,4,4,2,2,4,0,0,2]"
