gen,id,evac,cost,rank,widths
1,1,1444.98,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1284.32,2026.1,0,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
1,3,1174.94,3545.84,0,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
1,4,1166.96,3890.42,0,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
1,5,1247.67,2394.46,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
1,6,1362.09,1225.61,0,"[2,4,0,0,0,0,2,0,4,0,0,0,0,0,0]"
1,7,1190.49,2792.83,0,"[2,0,4,2,2,0,2,0,0,0,0,4,2,4,0]"
1,8,1140.13,4495.58,0,"[4,4,4,2,4,0,4,2,2,2,2,2,4,0,0]"
1,9,1219.95,2559.68,0,"[4,2,2,0,0,0,2,0,2,2,2,4,2,0,0]"
1,10,1149.73,3930.56,0,"[0,4,4,0,2,0,4,0,2,0,4,2,4,4,4]"
1,11,1182.62,2926.82,0,"[0,2,4,2,0,0,2,0,0,4,0,4,4,2,2]"
1,12,1326.4,2131.62,1,"[0,0,0,2,2,2,4,2,4,0,0,2,2,0,0]"
1,13,1167.16,3904.03,1,"[4,2,2,0,2,0,4,4,2,0,2,4,4,0,2]"
1,14,1311.44,2452.14,1,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
1,15,1231.47,2696.2,1,"[0,0,2,4,4,0,0,0,4,4,0,2,2,2,2]"
1,16,1151.96,4896.29,1,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,17,1153.4,3965.39,1,"[4,2,2,4,2,0,2,2,2,0,4,0,4,4,2]"
1,18,1190.71,3197.51,1,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
1,19,1223.96,3054.02,1,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
1,20,1204.55,3111.15,1,"[0,0,4,2,4,0,4,2,2,0,2,0,2,4,0]"
1,21,1319.64,2496.39,2,"[4,4,0,0,2,4,2,0,0,0,0,0,0,0,0]"
1,22,1243.67,2872.44,2,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
1,23,1287.84,2721.03,2,"[4,2,0,0,0,0,0,4,0,4,0,0,2,2,4]"
1,24,1157.28,4109.45,2,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
1,25,1170.13,4013.82,2,"[4,0,2,2,4,0,4,2,0,2,4,2,4,0,2]"
1,26,1185.67,4009.52,2,"[0,4,2,0,4,4,0,2,2,2,0,0,4,4,4]"
1,27,1153.6,4896.29,2,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,28,1199.61,3580.18,2,"[4,4,2,2,4,0,0,2,4,2,0,0,2,2,2]"
