gen,id,evac,cost,rank,widths
4,148,1187.31,2402.37,1,"[0,4,4,0,0,0,0,0,0,2,4,2,4,0,0]"
4,149,1317.25,711.68,1,"[0,0,4,0,0,0,0,2,2,0,0,0,0,0,0]"
4,150,1303.22,934.31,1,"[0,0,4,0,0,0,0,2,4,2,0,0,0,0,0]"
4,151,1393.42,480.72,2,"[0,0,0,0,0,0,4,0,2,0,0,0,0,0,0]"
4,152,1142.34,4373.42,2,"[2,0,4,4,4,4,4,2,0,0,2,2,4,2,0]"
4,153,1323.88,566.33,2,"[0,0,2,0,0,0,0,0,4,0,0,0,0,0,4]"
4,154,1301.56,958.22,2,"[0,0,2,0,2,0,0,0,4,0,0,0,0,0,4]"
4,155,1278.65,1394.52,2,"[0,0,0,0,0,0,0,0,4,4,0,2,4,0,4]"
4,156,1215.83,2038.48,2,"[0,2,4,0,2,0,0,0,0,2,2,2,2,0,0]"
4,157,1251.28,1478.45,2,"[0,0,2,4,2,0,0,0,0,0,0,0,2,0,4]"
4,158,1177.45,2417.17,2,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
4,159,1226.45,1879.46,2,"[0,0,4,2,4,0,0,0,0,0,0,0,2,0,4]"
4,160,1161.92,3350.31,2,"[2,0,4,4,0,0,0,0,0,4,2,4,4,4,2]"
5,161,1419.41,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
5,162,1175.08,2417.17,0,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
5,163,1320.47,217.0,0,"[0,0,2,0,0,0,0,0,4,0,0,0,0,0,0]"
5,164,1154.61,2438.04,0,"[4,0,4,0,2,0,4,0,0,0,2,0,4,0,0]"
5,165,1220.45,881.88,0,"[0,0,2,0,0,0,0,0,2,0,0,0,4,0,4]"
5,166,1282.89,876.05,0,"[0,0,2,0,2,0,0,0,2,0,0,0,0,2,0]"
5,167,1291.15,848.51,0,"[0,0,4,0,0,0,2,0,0,2,0,0,0,0,0]"
5,168,1311.3,400.06,0,"[0,0,4,0,0,0,0,0,0,0,0,0,0,0,0]"
5,169,1130.06,3680.23,0,"[2,2,4,4,2,0,4,0,0,0,2,2,4,4,0]"
5,170,1291.65,583.74,0,"[0,0,4,2,0,0,0,0,0,0,0,0,0,0,0]"
5,171,1130.56,3495.15,0,"[2,2,4,2,2,0,4,0,0,0,2,2,4,4,0]"
5,172,1184.01,1541.16,0,"[0,0,4,0,2,0,0,0,0,0,2,0,4,0,2]"
5,173,1175.18,2408.83,0,"[0,4,4,0,2,0,0,0,2,4,0,0,4,0,2]"
5,174,1420.4,0.0,1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
5,175,1408.3,234.16,1,"[0,0,0,0,0,0,2,0,0,0,0,0,0,0,0]"
5,176,1156.55,2487.01,1,"[2,2,4,0,2,0,4,0,0,0,2,0,4,0,0]"
5,177,1239.49,1096.3,1,"[0,0,4,2,0,0,0,0,0,0,0,0,2,0,4]"
5,178,1277.85,948.89,1,"[0,0,0,0,0,0,0,0,4,4,0,0,4,0,2]"
