sim_call,batch,evac,cost_proxy,widths
1,0,1447.3563045635926,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1284.0601288257815,2026.1000000000001,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
3,0,1212.3921661366444,3500.3900000000003,"[2,0,4,0,2,4,2,2,0,2,0,0,2,4,4]"
4,0,1258.775200024307,3346.7200000000007,"[4,0,2,0,4,2,4,2,0,2,4,0,0,0,0]"
5,0,1207.804709433045,3229.8,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
6,0,1193.1385849419678,3197.51,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
7,0,1360.5801829083027,4072.6300000000006,"[0,4,0,0,0,4,4,2,0,4,4,4,0,4,0]"
8,0,1222.2978448013935,3054.0200000000004,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
9,0,1200.6063784966275,3580.1800000000003,"[4,4,2,2,4,0,0,2,4,2,0,0,2,2,2]"
10,0,1175.5632887034374,3545.84,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
11,0,1350.0720999007474,3977.4200000000005,"[0,4,0,2,2,2,0,2,4,4,4,4,0,2,4]"
12,0,1246.1717555551054,4460.43,"[4,0,0,4,2,2,4,0,2,2,4,4,2,4,4]"
13,0,1212.7262583807653,3791.09,"[2,2,0,4,2,4,2,0,2,0,4,0,4,4,2]"
14,0,1221.1780894893557,4675.170000000001,"[4,4,4,0,2,4,4,4,2,2,0,2,0,2,2]"
15,0,1243.6016022200165,2872.4400000000005,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
16,0,1242.2840000810224,4560.410000000001,"[4,4,2,0,4,4,2,4,0,4,0,2,0,0,2]"
17,0,1259.0488099819725,3648.21,"[2,4,0,0,2,2,2,4,4,0,2,0,2,4,2]"
18,0,1253.2930107962486,3976.4900000000002,"[4,2,0,0,4,0,4,4,0,4,0,0,2,2,4]"
19,0,1260.799432842472,3606.6000000000004,"[0,4,2,2,4,0,2,4,0,2,0,0,0,4,2]"
20,0,1168.037231866151,4515.370000000001,"[4,2,2,0,2,4,4,4,4,0,2,4,4,0,2]"
21,0,1237.801120136118,4589.760000000001,"[4,2,2,2,4,4,2,2,0,4,4,0,0,2,2]"
