gen,id,evac,cost,rank,widths
1,1,1429.05,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1168.53,2596.14,0,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
1,3,1167.05,2881.48,0,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
1,4,1152.77,3712.83,0,"[4,0,4,2,0,4,0,0,2,4,0,2,4,4,4]"
1,5,1263.04,1354.65,0,"[0,0,4,4,0,2,0,0,0,0,0,0,0,2,0]"
1,6,1127.88,4172.82,0,"[0,2,4,4,2,2,4,0,4,4,2,0,4,4,4]"
1,7,1191.61,1652.5,0,"[0,0,4,2,0,0,0,0,4,4,0,2,4,0,0]"
1,8,1212.69,1623.25,0,"[0,0,4,0,2,0,4,0,4,0,0,0,2,0,2]"
1,9,1127.88,4606.68,0,"[4,4,4,4,2,0,0,2,0,4,0,4,4,4,0]"
1,10,1165.73,3273.97,0,"[0,0,4,4,0,4,4,0,0,0,2,4,4,2,0]"
1,11,1188.72,2525.16,0,"[0,2,2,4,0,0,2,0,2,4,0,0,4,2,4]"
1,12,1168.06,3243.85,1,"[2,0,2,4,4,2,4,0,2,2,2,0,4,0,0]"
1,13,1173.09,2996.54,1,"[2,0,4,2,2,0,2,0,4,2,2,4,2,2,0]"
1,14,1179.88,2927.73,1,"[0,0,4,4,2,4,4,0,0,0,2,0,2,2,0]"
1,15,1159.13,4294.28,1,"[0,4,2,2,4,4,4,0,0,4,0,0,4,2,4]"
1,16,1130.12,4556.4,1,"[0,2,4,4,2,2,4,0,0,4,2,4,4,4,2]"
1,17,1148.93,4344.33,1,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,18,1201.69,1722.13,1,"[2,0,4,0,2,0,2,0,2,2,0,0,2,0,0]"
1,19,1176.66,3319.67,2,"[0,2,4,4,4,0,0,0,2,4,0,2,2,4,0]"
1,20,1175.31,3597.78,2,"[0,0,2,4,4,2,0,0,2,4,0,2,4,4,4]"
1,21,1177.15,3072.22,2,"[0,0,4,4,2,0,0,4,4,4,2,2,4,0,0]"
1,22,1192.11,3068.88,2,"[0,0,4,4,4,0,0,2,0,2,0,2,2,4,0]"
