gen,id,evac,cost,rank,widths
1,1,1443.46,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1247.42,2394.46,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
1,3,1142.26,4209.15,0,"[2,2,4,0,2,2,4,0,2,4,2,2,4,4,2]"
1,4,1164.71,2812.53,0,"[2,4,4,0,0,0,4,0,4,0,0,0,4,2,4]"
1,5,1160.83,3358.71,0,"[4,0,2,0,4,0,2,0,2,0,4,2,4,2,2]"
1,6,1155.78,3768.32,0,"[2,4,2,4,2,0,2,2,0,0,2,0,4,4,2]"
1,7,1248.77,1780.3,0,"[0,2,4,4,2,0,0,0,2,0,0,0,0,2,0]"
1,8,1216.4,2635.69,0,"[4,2,2,0,0,0,4,2,2,0,0,2,2,2,0]"
1,9,1143.63,4408.31,1,"[4,2,4,0,2,4,4,4,0,0,2,0,4,2,2]"
1,10,1185.67,2843.51,1,"[4,2,4,4,2,0,0,2,2,0,0,0,2,2,0]"
1,11,1176.53,2862.66,1,"[2,2,2,0,0,0,4,0,2,0,4,2,4,2,2]"
1,12,1175.4,3545.84,1,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
1,13,1164.48,3648.34,1,"[2,0,4,0,2,0,4,4,0,0,0,2,4,4,4]"
1,14,1158.92,3995.34,1,"[4,2,4,0,2,4,0,2,0,4,0,0,4,2,4]"
1,15,1157.41,4075.79,1,"[2,4,2,4,2,2,2,2,0,0,2,0,4,4,2]"
1,16,1283.29,2026.1,1,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
1,17,1273.82,2075.95,1,"[4,0,2,0,0,0,2,0,4,0,4,2,0,2,0]"
1,18,1251.65,2516.96,1,"[4,0,2,0,2,0,4,2,2,0,0,2,0,2,0]"
1,19,1356.23,2024.42,1,"[4,0,0,0,4,0,2,0,2,0,2,0,0,0,2]"
1,20,1253.04,2106.22,1,"[0,0,4,0,0,0,4,0,4,4,0,2,2,0,4]"
1,21,1152.47,4896.29,2,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,22,1191.2,3197.51,2,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
1,23,1243.53,2872.44,2,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
1,24,1209.14,3132.72,2,"[4,4,0,0,4,0,2,0,4,2,0,0,4,2,0]"
1,25,1185.65,3353.94,2,"[2,0,4,2,2,0,4,0,4,4,0,2,2,4,2]"
1,26,1179.08,3486.03,2,"[4,2,2,2,0,2,2,4,4,0,2,0,4,2,2]"
1,27,1213.27,2980.42,2,"[0,0,2,4,0,2,4,0,4,4,0,4,4,2,0]"
1,28,1177.63,3610.89,2,"[4,2,4,0,0,2,4,4,2,0,0,2,4,2,0]"
1,29,1165.36,3890.42,2,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
1,30,1173.2,3801.2,2,"[2,4,4,2,2,2,0,0,0,0,4,0,2,4,4]"
1,31,1157.55,4109.45,2,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
1,32,1158.59,4075.79,2,"[2,4,2,4,2,2,2,2,0,0,2,0,4,4,2]"
1,33,1308.02,2404.58,2,"[0,2,0,4,0,4,4,0,4,4,0,0,2,0,0]"
1,34,1341.16,2138.64,2,"[0,0,2,4,0,0,0,4,4,2,0,4,0,0,2]"
1,35,1258.86,2532.41,2,"[0,0,2,4,0,2,4,0,4,4,0,4,2,0,0]"
1,36,1194.57,3270.79,3,"[4,0,4,4,2,0,0,2,4,4,0,0,2,2,4]"
1,37,1205.85,3229.8,3,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,38,1223.28,3054.02,3,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
1,39,1253.94,2982.51,3,"[0,4,0,0,0,0,4,4,4,0,0,2,4,2,4]"
1,40,1231.06,3001.13,3,"[4,0,4,0,2,2,2,0,4,0,2,2,0,4,0]"
1,41,1185.37,3633.17,3,"[2,2,4,2,0,2,2,4,4,4,4,0,4,0,0]"
1,42,1186.39,3619.29,3,"[4,0,4,2,4,0,4,2,2,0,0,0,2,4,2]"
1,43,1172.03,3987.93,3,"[4,2,2,2,0,4,4,2,0,0,2,2,4,2,2]"
1,44,1177.41,3961.12,3,"[4,0,2,2,2,4,2,4,2,0,2,2,4,2,0]"
1,45,1180.88,3831.24,3,"[0,2,4,4,0,4,4,2,4,4,2,0,4,0,4]"
1,46,1158.04,4422.38,3,"[4,0,2,2,4,2,4,2,4,0,2,2,4,4,2]"
1,47,1160.99,4121.66,3,"[4,2,2,0,2,4,4,2,2,0,0,2,4,2,4]"
1,48,1308.21,2452.14,3,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
1,49,1260.2,2532.41,3,"[0,0,2,4,0,2,4,0,4,4,0,4,2,0,0]"
1,50,1167.33,4725.26,4,"[2,4,4,4,2,4,4,2,2,0,4,0,2,4,0]"
1,51,1281.79,2537.25,4,"[0,0,4,2,2,2,4,4,4,0,0,0,0,0,2]"
1,52,1256.09,3213.58,4,"[0,4,4,2,2,2,4,4,4,0,0,0,0,0,2]"
1,53,1206.25,3229.8,4,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,54,1264.36,2833.64,4,"[0,2,0,2,0,2,4,2,2,0,0,2,4,2,4]"
1,55,1187.31,3930.34,4,"[2,4,2,2,2,2,2,0,2,4,4,0,2,4,0]"
1,56,1199.96,3580.18,4,"[4,4,2,2,4,0,0,2,4,2,0,0,2,2,2]"
1,57,1168.78,4515.37,4,"[4,2,2,0,2,4,4,4,4,0,2,4,4,0,2]"
1,58,1178.52,4263.7,4,"[2,4,4,4,2,4,0,2,2,0,4,0,2,4,0]"
1,59,1179.99,4149.67,4,"[2,2,2,2,2,4,2,2,4,4,4,0,4,0,4]"
1,60,1206.07,3546.96,4,"[2,4,2,4,4,0,0,2,4,0,0,2,2,2,2]"
2,61,1443.46,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,62,1142.26,4209.15,0,"[2,2,4,0,2,2,4,0,2,4,2,2,4,4,2]"
2,63,1164.71,2812.53,0,"[2,4,4,0,0,0,4,0,4,0,0,0,4,2,4]"
2,64,1248.77,1780.3,0,"[0,2,4,4,2,0,0,0,2,0,0,0,0,2,0]"
2,65,1273.93,1452.94,0,"[0,2,4,2,0,0,0,0,4,0,2,0,0,2,0]"
2,66,1159.75,3125.16,0,"[2,4,2,0,2,0,2,0,2,4,0,0,4,4,0]"
2,67,1198.12,2759.87,0,"[0,4,2,2,0,2,4,0,4,0,0,2,4,2,0]"
2,68,1372.05,1334.93,0,"[2,0,0,0,0,0,4,0,2,0,0,2,0,2,0]"
2,69,1215.61,2339.92,0,"[0,0,2,4,0,0,0,2,4,4,2,0,4,2,2]"
2,70,1123.19,5525.99,0,"[4,4,4,4,2,2,4,4,0,0,2,2,4,4,4]"
2,71,1217.24,2040.87,0,"[0,0,2,4,0,2,4,0,4,0,0,0,4,0,4]"
2,72,1146.76,4171.39,0,"[4,4,2,2,4,0,2,0,2,0,0,2,4,4,4]"
2,73,1148.8,3421.86,0,"[4,4,4,0,2,0,2,0,4,2,0,2,4,2,0]"
2,74,1143.63,4408.31,1,"[4,2,4,0,2,4,4,4,0,0,2,0,4,2,2]"
