gen,id,evac,cost,rank,widths
1,1,1447.36,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1284.06,2026.1,0,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
1,3,1222.3,3054.02,0,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
1,4,1243.6,2872.44,0,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
1,5,1155.62,4109.45,0,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
1,6,1248.24,2394.46,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
1,7,1230.12,2887.36,0,"[2,0,0,0,2,0,4,2,2,0,2,2,4,4,0]"
1,8,1373.11,1586.85,0,"[4,0,0,0,2,0,0,4,2,0,0,0,0,0,0]"
1,9,1191.09,3124.16,0,"[4,4,2,2,4,0,2,0,2,0,0,0,2,2,0]"
1,10,1147.44,4116.29,0,"[4,4,4,4,4,0,2,0,4,4,0,2,4,0,0]"
1,11,1157.79,3288.82,0,"[2,2,4,2,0,0,4,0,2,0,2,4,4,2,2]"
1,12,1416.2,489.06,0,"[0,0,0,0,0,0,4,0,4,0,0,0,0,0,0]"
1,13,1260.22,2146.67,0,"[0,4,0,0,0,0,0,0,0,0,2,2,4,2,4]"
1,14,1144.02,5503.67,0,"[4,4,4,0,4,4,2,2,0,2,2,4,4,4,0]"
1,15,1233.35,3091.59,1,"[2,0,4,2,2,4,2,0,4,0,2,0,0,4,2]"
1,16,1193.14,3197.51,1,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
1,17,1209.57,3132.72,1,"[4,4,0,0,4,0,2,0,4,2,0,0,4,2,0]"
1,18,1152.66,4896.29,1,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,19,1155.5,4356.66,1,"[4,2,2,4,4,0,2,2,2,0,4,0,4,4,2]"
1,20,1152.63,4979.11,1,"[2,4,2,0,2,4,4,2,4,0,2,4,4,4,4]"
1,21,1164.68,3890.42,1,"[2,0,4,0,2,4,4,2,2,0,2,2,4,4,0]"
1,22,1159.61,4243.36,1,"[4,4,2,0,4,2,0,0,4,2,0,4,4,4,0]"
1,23,1174.78,3293.33,1,"[4,0,2,2,4,0,4,2,4,0,2,0,4,0,2]"
1,24,1160.42,4038.98,1,"[4,4,4,2,0,4,0,0,4,2,0,4,4,2,2]"
1,25,1307.73,2452.14,1,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
1,26,1368.5,2418.62,1,"[0,4,0,0,0,4,4,0,0,2,0,2,0,0,2]"
1,27,1287.04,2835.71,1,"[2,4,0,0,2,0,2,4,4,0,0,2,2,0,2]"
1,28,1207.8,3229.8,2,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,29,1206.16,3265.23,2,"[4,0,2,2,2,0,4,2,4,2,0,2,2,2,2]"
1,30,1272.83,3162.93,2,"[2,4,0,4,2,0,0,2,4,0,4,0,2,2,2]"
1,31,1175.56,3545.84,2,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
1,32,1188.56,3379.65,2,"[2,4,4,0,2,0,4,2,2,2,0,0,2,2,2]"
1,33,1161.81,4121.66,2,"[4,2,2,0,2,4,4,2,2,0,0,2,4,2,4]"
1,34,1323.55,2495.66,2,"[2,0,0,4,2,2,0,4,4,0,0,0,2,0,4]"
1,35,1302.43,2862.84,2,"[0,0,2,0,2,4,4,4,4,0,2,0,0,0,4]"
1,36,1168.04,4515.37,3,"[4,2,2,0,2,4,4,4,4,0,2,4,4,0,2]"
