sim_call,batch,evac,cost_proxy,widths
189,4,1251.9464807275524,2062.28,"[2,0,0,4,0,0,0,0,0,2,0,2,4,4,0]"
190,4,1158.2094670960687,2253.6800000000003,"[4,2,4,2,0,0,0,0,0,0,2,0,4,0,2]"
191,4,1236.8143016284534,2199.4600000000005,"[0,0,4,4,2,0,0,0,0,2,0,2,0,4,0]"
192,4,1252.2546737963582,1639.7400000000002,"[2,0,0,0,0,0,4,0,0,0,2,2,4,0,0]"
193,4,1346.5267722595804,1991.8500000000001,"[0,0,0,0,2,0,4,2,0,0,0,2,0,4,0]"
194,4,1310.821309649194,1293.45,"[0,0,2,2,0,2,0,0,0,4,0,0,0,0,2]"
195,4,1181.4507514532825,2047.5600000000004,"[2,0,2,0,2,0,2,0,2,0,2,0,4,0,4]"
196,4,1266.2018320471532,1208.63,"[0,0,4,0,0,0,0,2,0,0,0,0,2,0,4]"
197,4,1265.436976423884,1090.3100000000002,"[2,0,4,0,2,0,0,0,0,0,0,0,0,0,0]"
198,4,1219.8567337100728,1489.8200000000002,"[0,0,2,4,0,2,0,0,4,0,2,0,4,0,0]"
199,4,1222.95300885135,2034.15,"[0,0,4,2,4,0,0,0,2,0,4,0,2,0,0]"
200,4,1375.8786113586646,1253.8700000000001,"[2,0,0,0,4,0,0,0,0,0,0,0,0,0,2]"
201,5,1189.7556480525006,3035.7200000000003,"[0,0,4,2,2,2,4,0,0,4,2,0,2,2,2]"
202,5,1178.5726570253794,2432.27,"[2,2,2,0,2,0,0,0,0,2,4,0,4,0,2]"
203,5,1192.5089769297765,3241.1400000000003,"[4,2,4,4,0,0,0,4,4,2,0,0,2,4,0]"
204,5,1163.8132294261814,4437.54,"[4,0,4,4,2,2,2,0,0,2,4,4,2,4,2]"
205,5,1190.9441473739644,1820.42,"[2,0,2,0,0,0,0,0,4,0,2,2,4,2,2]"
206,5,1181.1407384902068,2782.9400000000005,"[4,2,2,4,0,0,2,0,2,2,4,0,4,0,0]"
207,5,1203.7289218367057,1856.1900000000003,"[2,0,2,0,2,0,0,4,4,0,0,0,4,0,0]"
208,5,1390.6307664263145,564.2400000000001,"[0,0,0,0,2,0,0,0,0,0,0,0,0,0,2]"
209,5,1184.2051811792348,2534.7200000000003,"[2,0,4,4,0,2,0,2,4,2,0,0,4,2,0]"
210,5,1231.1351096797716,3150.1200000000003,"[0,4,0,2,2,0,2,0,2,2,4,2,4,0,4]"
211,5,1234.7722640821535,1699.8100000000004,"[0,0,4,0,2,0,0,0,0,0,0,4,2,0,2]"
212,5,1267.8475805634887,1305.6800000000003,"[0,0,2,2,0,0,0,2,4,4,0,0,2,0,0]"
213,5,1240.5124129061005,3124.9,"[2,2,4,4,0,4,2,0,2,2,4,0,0,0,2]"
214,5,1166.5002572360295,2707.05,"[4,0,4,0,2,2,2,0,4,4,0,0,4,0,0]"
215,5,1161.1874126511516,3307.65,"[2,0,4,4,0,0,0,0,0,4,4,2,4,4,2]"
216,5,1136.5728383058881,3558.8500000000004,"[2,0,4,4,2,0,4,0,0,2,2,2,4,4,0]"
217,5,1193.582477567803,3517.86,"[2,0,4,0,0,2,0,4,4,4,2,4,4,0,4]"
218,5,1194.43205829333,2864.8300000000004,"[0,4,2,4,4,0,0,0,0,0,4,0,4,0,0]"
219,5,1207.7589536367502,3163.01,"[0,2,2,2,0,2,4,4,4,2,4,0,4,0,0]"
220,5,1177.1280994916042,1900.92,"[4,0,4,0,0,0,2,0,2,0,0,0,4,0,4]"
221,5,1214.3244445119606,2118.9900000000002,"[0,0,2,4,0,4,0,0,4,0,2,0,4,0,4]"
222,5,1253.9568643535679,1699.0600000000004,"[0,0,2,2,4,0,0,0,4,0,0,0,2,0,4]"
223,5,1141.1251159587612,4394.650000000001,"[2,2,4,2,2,2,2,4,2,2,4,0,4,2,4]"
224,5,1131.3224544773248,4541.68,"[4,2,4,4,2,2,2,2,2,4,2,0,4,2,4]"
225,5,1254.1846046342057,1822.6000000000001,"[2,4,4,0,0,0,0,0,0,0,0,0,0,2,2]"
226,5,1254.6460038078262,1550.8600000000001,"[2,2,4,0,0,0,0,0,0,0,2,0,0,2,0]"
227,5,1175.5347977557676,3609.8300000000004,"[2,2,4,0,4,0,0,0,0,2,2,2,2,4,4]"
228,5,1152.8012638998603,3248.3500000000004,"[2,0,4,4,0,2,4,0,0,2,2,0,4,2,4]"
229,5,1146.3970022887931,3466.3300000000004,"[4,2,4,0,4,2,0,0,0,0,0,0,4,4,2]"
230,5,1244.2673978651435,2697.4500000000003,"[2,0,0,2,0,0,0,2,0,2,4,0,4,4,4]"
231,5,1152.9282473516841,3960.1400000000003,"[0,4,4,0,2,0,0,2,0,2,4,2,4,4,4]"
