sim_call,batch,evac,cost_proxy,widths
1,0,1422.1317218341937,0.0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,0,1341.5952262374733,3021.7900000000004,"[4,0,0,0,0,2,2,4,4,4,2,0,0,2,4]"
3,0,1220.8592367648546,2828.5300000000007,"[2,2,2,0,2,0,4,0,4,4,2,0,0,2,2]"
4,0,1196.2202550865475,4186.43,"[2,4,4,2,2,2,4,2,4,0,2,2,0,2,4]"
5,0,1165.957465330499,2596.1400000000003,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
6,0,1239.8709666970342,3615.870000000001,"[0,0,0,0,2,4,0,4,4,4,2,2,4,4,2]"
7,0,1340.9667071565948,1734.5100000000002,"[4,0,0,0,0,2,0,0,0,2,0,0,0,2,4]"
8,0,1193.797704221075,3116.4300000000003,"[0,0,2,2,0,2,2,0,2,4,2,4,4,2,4]"
9,0,1159.3124223099505,4294.280000000001,"[0,4,2,2,4,4,4,0,0,4,0,0,4,2,4]"
10,0,1132.473406215204,4556.400000000001,"[0,2,4,4,2,2,4,0,0,4,2,4,4,4,2]"
11,0,1221.6255228261969,4459.54,"[2,2,4,0,4,4,4,2,0,2,4,4,0,0,0]"
12,0,1148.8804838546412,4344.330000000001,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
13,0,1209.1633444680635,5410.740000000001,"[2,4,4,0,4,4,2,4,2,4,4,2,0,2,4]"
14,0,1209.8835550156898,3519.06,"[4,4,0,0,0,0,0,2,2,2,2,2,4,4,4]"
15,0,1322.9751391841278,3081.4,"[2,4,0,2,0,2,2,0,4,2,2,2,0,2,4]"
16,0,1160.8514100617472,5141.780000000001,"[4,4,4,4,4,4,0,2,4,2,0,4,2,2,2]"
17,0,1163.7270877619192,4722.760000000001,"[4,4,2,4,2,4,0,2,0,4,2,4,4,0,0]"
18,0,1156.3068336876202,4985.970000000001,"[4,4,4,2,4,0,0,4,2,4,0,2,2,4,4]"
19,0,1209.972543779735,5787.880000000001,"[4,4,2,4,4,2,2,4,2,4,4,4,0,4,0]"
20,0,1264.4899736815466,3151.51,"[0,0,2,4,4,2,0,2,0,2,2,2,0,2,2]"
21,0,1204.0906630225732,4627.55,"[2,4,0,4,2,2,2,4,4,4,2,2,4,2,2]"
22,0,1145.943386982488,4789.04,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
23,0,1191.8601012248205,3830.5400000000004,"[0,2,4,4,4,4,2,0,4,4,4,0,2,0,0]"
24,0,1147.0561230893813,4608.900000000001,"[0,0,4,4,4,2,2,4,0,2,4,2,4,2,4]"
25,0,1235.4765745520801,3126.6200000000003,"[4,4,2,0,4,0,0,4,0,0,0,2,0,0,0]"
26,0,1183.6798339912948,3811.09,"[4,0,2,4,2,0,4,4,0,2,2,2,2,2,0]"
27,0,1178.931703613726,3319.6700000000005,"[0,2,4,4,4,0,0,0,2,4,0,2,2,4,0]"
28,0,1168.7336926814455,3243.8500000000004,"[2,0,2,4,4,2,4,0,2,2,2,0,4,0,0]"
29,0,1191.3940378580828,3525.8800000000006,"[0,2,4,0,2,4,0,4,2,2,2,0,2,4,0]"
30,0,1238.9986253669401,2144.1300000000006,"[4,4,4,0,0,2,0,0,0,0,0,0,0,0,2]"
31,0,1165.7652798866282,2881.4800000000005,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
32,0,1300.9266909606235,2653.4800000000005,"[0,0,0,4,2,2,0,4,0,0,2,2,2,2,0]"
33,0,1267.2502277558458,4077.7700000000004,"[2,0,0,2,4,4,0,4,2,4,0,2,2,4,2]"
34,0,1206.7441603401155,3336.86,"[4,2,2,2,0,4,2,0,2,4,2,0,2,0,4]"
35,0,1309.3654904342545,4040.1300000000006,"[4,0,0,0,4,2,0,4,0,0,4,4,0,4,2]"
36,0,1203.54347606033,3613.370000000001,"[4,0,2,2,2,4,2,2,0,0,4,2,2,0,2]"
37,0,1209.186288085839,2869.2700000000004,"[0,0,4,4,0,4,2,0,0,0,2,4,2,2,0]"
38,0,1202.8558690150824,3795.5300000000007,"[2,4,2,4,2,4,0,0,4,0,4,4,2,0,0]"
39,0,1158.9518625366939,5154.400000000001,"[2,2,4,0,4,4,4,0,4,4,4,2,2,4,4]"
40,0,1281.7436886324529,4159.860000000001,"[0,4,2,4,0,4,4,4,4,0,4,4,0,0,2]"
41,1,1259.1649144650269,3904.0300000000007,"[0,4,0,0,4,0,0,4,4,4,2,2,2,4,2]"
42,1,1153.6122522522523,3712.8300000000004,"[4,0,4,2,0,4,0,0,2,4,0,2,4,4,4]"
