gen,id,evac,cost,rank,widths
1,1,1281.9,2026.1,0,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
1,2,1157.94,4109.45,0,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
1,3,1247.81,2394.46,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,2,4]"
1,4,1152.85,4896.29,0,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
1,5,1154.93,4356.66,0,"[4,2,2,4,4,0,2,2,2,0,4,0,4,4,2]"
1,6,1228.59,2887.36,0,"[2,0,0,0,2,0,4,2,2,0,2,2,4,4,0]"
1,7,1369.22,1586.85,0,"[4,0,0,0,2,0,0,4,2,0,0,0,0,0,0]"
1,8,1189.56,3124.16,0,"[4,4,2,2,4,0,2,0,2,0,0,0,2,2,0]"
1,9,1147.54,5127.59,0,"[4,4,4,4,4,2,2,4,4,0,2,4,4,0,0]"
1,10,1302.36,1716.0,0,"[0,0,2,2,0,2,4,0,2,0,0,0,0,4,0]"
1,11,1363.93,1662.43,0,"[4,2,0,2,0,0,2,2,4,0,0,0,0,0,0]"
1,12,1445.51,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,13,1244.83,2663.07,0,"[0,4,0,0,0,0,4,0,4,0,0,2,4,4,4]"
1,14,1221.88,2999.37,0,"[4,2,2,0,0,2,0,0,4,2,0,2,2,4,4]"
1,15,1158.64,3288.82,0,"[2,2,4,2,0,0,4,0,2,0,2,4,4,2,2]"
1,16,1418.14,489.06,0,"[0,0,0,0,0,0,4,0,4,0,0,0,0,0,0]"
1,17,1259.41,2146.67,0,"[0,4,0,0,0,0,0,0,0,0,2,2,4,2,4]"
1,18,1161.34,3248.66,0,"[2,2,2,2,2,0,2,2,2,0,2,0,4,4,2]"
1,19,1191.18,3197.51,1,"[4,2,4,2,0,4,4,0,0,0,0,0,2,2,2]"
1,20,1210.1,3132.72,1,"[4,4,0,0,4,0,2,0,4,2,0,0,4,2,0]"
1,21,1446.21,0.0,1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,22,1245.01,2872.44,1,"[4,0,2,2,2,0,2,2,4,0,2,0,0,4,2]"
1,23,1223.71,3054.02,1,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
1,24,1159.31,3523.42,1,"[4,0,2,0,2,0,4,2,0,0,2,2,4,4,2]"
1,25,1428.07,1507.11,1,"[0,0,0,0,4,2,0,0,0,0,2,0,0,0,2]"
1,26,1307.41,2452.14,1,"[4,0,0,0,2,0,4,2,0,4,0,0,0,2,0]"
1,27,1369.87,2418.62,1,"[0,4,0,0,0,4,4,0,0,2,0,2,0,0,2]"
1,28,1287.04,2835.71,1,"[2,4,0,0,2,0,2,4,4,0,0,2,2,0,2]"
1,29,1181.97,3375.04,1,"[4,0,2,0,0,4,4,0,4,0,0,2,4,4,4]"
1,30,1206.57,3229.8,2,"[2,2,4,2,0,0,2,0,0,4,0,4,2,2,4]"
1,31,1206.34,3278.94,2,"[4,0,2,2,2,0,2,2,0,2,0,2,2,4,2]"
1,32,1254.17,2926.66,2,"[4,0,2,0,2,2,0,2,2,0,2,0,0,4,4]"
1,33,1232.23,3091.59,2,"[2,0,4,2,2,4,2,0,4,0,2,0,0,4,2]"
1,34,1224.66,3158.27,2,"[4,2,0,0,2,2,4,0,4,4,0,2,4,0,0]"
1,35,1175.32,3545.84,2,"[0,4,2,2,4,0,2,0,2,0,0,4,4,4,0]"
1,36,1160.5,4121.66,2,"[4,2,2,0,2,4,4,2,2,0,0,2,4,2,4]"
1,37,1159.73,4243.36,2,"[4,4,2,0,4,2,0,0,4,2,0,4,4,4,0]"
1,38,1163.88,3846.06,2,"[4,4,2,0,4,0,2,2,4,4,0,0,4,2,0]"
1,39,1189.75,3379.65,2,"[2,4,4,0,2,0,4,2,2,2,0,0,2,2,2]"
1,40,1330.11,3056.22,3,"[0,2,0,2,2,4,4,0,4,4,0,0,0,2,4]"
2,41,1445.51,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,42,1221.88,2999.37,0,"[4,2,2,0,0,2,0,0,4,2,0,2,2,4,4]"
2,43,1158.64,3288.82,0,"[2,2,4,2,0,0,4,0,2,0,2,4,4,2,2]"
2,44,1418.14,489.06,0,"[0,0,0,0,0,0,4,0,4,0,0,0,0,0,0]"
2,45,1161.34,3248.66,0,"[2,2,2,2,2,0,2,2,2,0,2,0,4,4,2]"
2,46,1410.67,676.07,0,"[2,0,0,4,0,0,0,0,0,0,0,0,0,0,0]"
2,47,1150.82,3877.42,0,"[0,2,4,4,4,0,2,0,0,0,2,4,4,2,4]"
2,48,1230.17,1927.19,0,"[2,0,4,0,2,0,0,0,0,2,0,2,2,0,2]"
2,49,1300.93,1419.75,0,"[0,0,2,2,0,0,4,0,4,0,0,0,0,4,0]"
2,50,1366.32,1419.34,0,"[2,2,0,0,0,2,4,0,2,0,0,0,0,0,0]"
2,51,1184.0,3117.16,0,"[0,4,2,0,4,0,2,2,4,0,0,2,4,2,0]"
2,52,1393.97,896.68,0,"[4,0,0,0,0,0,0,2,2,0,0,0,0,0,0]"
2,53,1138.38,4104.9,0,"[2,2,4,2,2,0,4,0,2,4,2,4,4,2,2]"
2,54,1223.82,2786.35,0,"[0,4,0,0,2,0,4,0,4,0,0,2,4,2,4]"
2,55,1446.21,0.0,1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,56,1223.71,3054.02,1,"[0,0,2,2,2,0,4,2,4,0,4,2,2,4,0]"
2,57,1159.31,3523.42,1,"[4,0,2,0,2,0,4,2,0,0,2,2,4,4,2]"
2,58,1433.83,514.51,1,"[0,0,0,0,0,0,2,0,0,0,0,2,0,0,0]"
2,59,1168.39,3275.33,1,"[2,0,2,2,2,2,4,0,2,0,2,2,4,4,0]"
2,60,1414.43,882.99,1,"[0,0,0,0,2,2,0,0,2,0,0,0,0,0,2]"
2,61,1281.9,2026.1,1,"[2,0,2,2,0,2,4,0,2,0,0,2,0,2,0]"
2,62,1237.45,2086.71,1,"[2,4,0,0,0,0,4,0,4,0,0,0,4,2,0]"
2,63,1302.36,1716.0,1,"[0,0,2,2,0,2,4,0,2,0,0,0,0,4,0]"
2,64,1363.93,1662.43,1,"[4,2,0,2,0,0,2,2,4,0,0,0,0,0,0]"
2,65,1367.59,1586.85,1,"[4,0,0,0,2,0,0,4,2,0,0,0,0,0,0]"
2,66,1189.56,3124.16,1,"[4,4,2,2,4,0,2,0,2,0,0,0,2,2,0]"
2,67,1189.56,3119.65,1,"[4,0,4,2,4,0,0,2,2,0,2,0,2,2,2]"
2,68,1413.94,1528.73,1,"[0,4,0,0,0,0,2,4,4,0,0,0,0,0,0]"
2,69,1157.94,4109.45,1,"[4,0,2,2,4,0,4,2,2,0,2,2,4,4,2]"
2,70,1152.85,4896.29,1,"[4,4,4,4,4,2,0,4,4,0,2,4,4,0,0]"
2,71,1147.54,5127.59,1,"[4,4,4,4,4,2,2,4,4,0,2,4,4,0,0]"
2,72,1154.87,4356.66,1,"[4,2,2,4,4,0,2,2,2,0,4,0,4,4,2]"
2,73,1146.01,5149.75,1,"[4,4,2,4,4,0,4,2,2,2,4,0,4,4,2]"
2,74,1228.59,2887.36,1,"[2,0,0,0,2,0,4,2,2,0,2,2,4,4,0]"
2,75,1446.73,565.62,2,"[0,0,0,0,0,0,0,0,0,0,0,4,0,0,0]"
2,76,1147.66,5127.59,2,"[4,4,4,4,4,2,2,4,4,0,2,4,4,0,0]"
2,77,1428.07,1507.11,2,"[0,0,0,0,4,2,0,0,0,0,2,0,0,0,2]"
2,78,1302.68,1716.0,2,"[0,0,2,2,0,2,4,0,2,0,0,0,0,4,0]"
