sim_call,batch,evac,cost_proxy,widths
37,0,1295.250764603419,3175.8800000000006,"[0,0,2,0,0,4,2,4,2,2,4,2,0,4,0]"
38,0,1167.426426444674,3763.66,"[2,0,4,4,2,4,4,4,0,0,0,2,4,0,0]"
39,0,1341.9998177104433,2882.1100000000006,"[0,2,0,0,4,4,2,0,4,2,2,0,0,2,2]"
40,0,1208.5295274553887,4427.900000000001,"[2,0,0,2,4,2,4,2,2,2,2,4,4,4,2]"
41,1,1175.2098782686191,2417.17,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
42,1,1289.6889732839115,3262.4100000000003,"[0,4,0,2,2,4,0,4,4,0,0,0,2,2,4]"
43,1,1177.8635504648478,3870.3,"[4,2,4,0,2,4,0,2,0,0,2,2,2,4,0]"
44,1,1267.2201353021005,3468.2400000000002,"[4,4,0,0,0,2,0,2,0,2,4,2,2,2,2]"
45,1,1262.4588795268573,3754.4300000000003,"[0,2,2,0,4,0,4,2,4,4,4,4,0,0,2]"
46,1,1335.5845790038688,1646.0500000000002,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
47,1,1229.7572299528063,2431.75,"[0,2,4,2,0,0,0,4,0,2,2,2,2,0,0]"
48,1,1406.6695242242567,889.24,"[0,0,0,0,0,4,0,0,0,0,0,0,0,2,0]"
49,1,1203.9365801786475,4582.740000000001,"[0,4,2,2,4,4,0,0,4,0,4,4,2,4,4]"
50,1,1435.9868245159198,1850.5200000000002,"[0,0,0,0,0,0,0,2,4,4,4,2,0,0,4]"
51,1,1277.2473537096675,3035.2400000000002,"[0,2,0,0,4,4,2,0,0,2,2,0,2,2,2]"
52,1,1233.7965597909745,3967.7600000000007,"[4,2,4,4,0,0,4,4,4,2,2,4,0,0,2]"
53,1,1174.4060177027,3623.8200000000006,"[2,0,4,2,4,0,0,0,2,4,2,4,2,4,0]"
54,1,1296.001614275298,1377.0800000000002,"[0,0,2,0,0,0,4,0,0,4,0,2,0,0,0]"
55,1,1245.5398464716843,3466.06,"[4,2,2,4,0,0,4,4,0,2,2,0,0,2,2]"
56,1,1209.3934192137083,3476.51,"[4,2,4,0,0,4,0,2,2,2,0,4,2,2,0]"
57,1,1199.2541218529095,3028.7100000000005,"[2,0,4,4,2,0,4,2,2,0,0,2,2,0,4]"
58,1,1231.4932227420954,2550.15,"[2,0,4,0,0,4,4,4,0,0,0,0,2,0,0]"
59,1,1237.5886907293755,4564.93,"[0,4,0,4,4,2,2,4,4,4,4,0,4,0,4]"
60,1,1181.7806718518968,2612.3,"[4,2,4,4,0,0,4,0,0,0,0,0,2,2,0]"
61,1,1204.1768528083287,4304.52,"[4,0,4,0,0,4,4,2,4,4,4,4,2,2,0]"
62,1,1335.9709916551892,2088.2900000000004,"[2,0,0,0,0,0,4,0,0,4,0,0,0,4,4]"
63,1,1303.324252612817,3632.3300000000004,"[2,2,0,2,4,4,4,0,0,2,0,4,0,0,2]"
64,1,1208.3311846795755,4360.59,"[4,2,4,2,4,4,0,2,4,0,2,2,0,2,4]"
65,1,1138.0034757246158,5337.780000000001,"[4,4,2,0,4,0,4,4,2,0,2,4,4,4,4]"
66,1,1340.1568966215668,3336.81,"[0,4,0,0,4,2,0,2,0,2,4,4,0,0,0]"
67,1,1205.5659010350205,2605.4700000000003,"[0,4,4,2,2,0,0,0,4,4,0,0,2,0,4]"
68,1,1160.8818294140285,4216.22,"[2,4,4,4,2,4,2,4,2,0,0,2,4,0,0]"
69,1,1214.2304545086283,3825.3800000000006,"[4,2,4,2,4,0,0,0,0,4,4,2,0,0,4]"
70,1,1223.7653480788317,2492.2800000000007,"[0,4,2,4,2,0,2,0,4,4,0,0,2,0,0]"
71,1,1175.5460017014036,3901.0700000000006,"[4,2,2,4,4,4,2,0,2,4,0,0,4,0,0]"
72,1,1211.8221972412955,2305.4900000000002,"[2,2,2,2,2,0,2,0,0,0,4,0,2,0,0]"
73,1,1174.8105365497963,3069.67,"[0,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
74,1,1226.5878886390797,3376.3800000000006,"[0,2,2,4,4,0,2,2,0,0,2,4,2,0,2]"
75,1,1273.7668712402017,2510.0800000000004,"[0,2,0,0,0,0,0,2,4,4,4,2,4,0,4]"
76,1,1239.7643029308701,3494.1900000000005,"[2,2,0,4,0,2,0,0,4,2,4,4,4,4,0]"
77,1,1193.951282129185,3627.2300000000005,"[0,4,4,4,4,0,2,0,0,4,0,4,2,0,0]"
78,1,1233.440995726236,1884.73,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
79,1,1158.0141884912196,5424.150000000001,"[2,4,2,4,2,4,4,2,2,4,4,4,4,2,0]"
80,1,1213.8296935447934,3523.8300000000004,"[2,0,4,2,0,2,4,4,0,0,4,2,2,0,4]"
81,2,1159.6300986409026,4030.9400000000005,"[0,2,4,0,4,0,4,4,2,0,2,4,4,2,0]"
82,2,1180.3267707763666,3188.01,"[4,0,2,2,4,0,0,2,2,2,2,0,4,0,4]"
83,2,1164.2216685908732,4443.39,"[4,4,2,4,4,2,0,0,4,4,0,4,4,0,2]"
84,2,1291.839670258446,1194.26,"[0,2,2,0,0,0,2,0,0,4,0,0,0,0,0]"
85,2,1335.3485386157865,1646.0500000000002,"[0,0,0,4,0,0,2,0,0,0,2,2,2,0,4]"
86,2,1233.9901824957972,1884.73,"[0,2,2,2,2,0,0,0,4,0,2,0,2,0,4]"
87,2,1168.5558830082437,3899.55,"[4,4,4,0,0,4,2,2,2,2,2,2,4,0,0]"
88,2,1201.0890441757308,3450.4900000000002,"[4,2,4,2,0,4,0,4,0,0,0,2,2,2,0]"
89,2,1185.622889955642,4633.010000000001,"[4,4,2,0,4,0,4,4,2,0,2,4,2,0,4]"
90,2,1174.945884223532,4120.320000000001,"[0,2,4,0,4,4,0,4,0,2,0,2,4,4,0]"
91,2,1404.565558413676,2420.53,"[0,0,0,0,0,0,0,2,0,4,2,4,0,4,4]"
92,2,1266.5681702179372,3023.3900000000003,"[2,0,2,0,0,0,4,2,4,4,4,2,0,4,0]"
93,2,1222.0982904944199,2916.0400000000004,"[4,2,4,0,0,0,0,4,0,2,0,2,2,0,4]"
94,2,1199.3416215997245,3002.8800000000006,"[2,0,4,4,2,2,4,2,2,0,0,2,2,0,0]"
95,2,1287.486697656519,4114.05,"[2,4,0,0,0,4,0,4,0,4,4,4,2,2,0]"
96,2,1294.1025095703956,2695.0400000000004,"[0,0,0,4,4,4,4,0,2,0,0,0,2,2,0]"
97,2,1175.374803022017,2417.17,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
98,2,1295.871473709795,1448.8900000000003,"[0,0,2,0,0,0,0,0,0,4,0,2,0,4,0]"
99,2,1190.2312268335663,3819.6900000000005,"[4,2,4,0,0,4,4,0,0,4,0,2,2,4,0]"
100,2,1329.977504455967,1025.0600000000002,"[0,0,2,0,0,0,0,2,0,0,2,2,0,0,0]"
101,2,1166.870545461911,3168.51,"[4,4,2,0,0,0,0,0,2,0,2,4,4,4,0]"
102,2,1218.5025723602923,3853.76,"[2,0,0,0,4,0,4,4,0,0,2,4,4,4,0]"
103,2,1222.355516396265,3150.2700000000004,"[2,0,2,0,0,4,4,2,2,0,4,0,2,2,4]"
104,2,1164.2081383808309,4473.120000000001,"[2,0,4,4,2,4,4,4,0,4,0,4,4,0,0]"
105,2,1255.720772315732,2884.0800000000004,"[0,4,2,0,0,0,0,4,0,4,2,4,2,0,0]"
106,2,1142.383053817018,4724.580000000001,"[0,2,4,2,4,0,4,4,2,2,2,2,4,4,4]"
107,2,1279.3054768993945,1565.4400000000003,"[0,0,0,4,0,0,2,0,0,0,0,2,4,0,4]"
108,2,1184.6666352717182,4284.9800000000005,"[2,4,4,4,2,4,2,4,2,0,2,2,2,0,0]"
109,2,1159.7640365801788,4752.72,"[0,4,2,0,4,0,4,4,2,0,2,4,4,4,4]"
110,2,1278.3607218812663,2026.2,"[0,2,0,0,0,0,0,2,4,4,0,2,4,0,4]"
111,2,1205.0578882339835,2521.8800000000006,"[0,2,4,4,0,0,4,0,0,2,0,2,2,2,0]"
112,2,1308.376820870129,672.5400000000001,"[0,0,2,0,0,0,4,0,0,0,0,0,0,0,0]"
113,2,1406.119792594993,475.43000000000006,"[0,0,0,0,0,0,2,0,0,0,2,0,0,0,0]"
114,2,1347.1531334184035,833.0100000000001,"[0,0,0,4,0,0,0,0,0,0,0,2,2,0,0]"
115,2,1166.5834416965424,2946.9300000000003,"[2,2,4,2,2,0,0,0,0,4,0,4,4,0,0]"
116,2,1189.0460614530798,4088.870000000001,"[2,4,4,2,2,0,0,4,4,2,2,4,2,0,4]"
117,2,1149.035839865508,4641.6900000000005,"[2,4,4,4,0,4,2,4,2,0,2,0,4,4,4]"
118,2,1147.1794069392963,5140.830000000001,"[4,4,2,0,4,2,4,4,4,0,0,4,4,2,4]"
119,2,1275.9687677225959,1644.23,"[2,0,4,0,0,0,0,0,0,4,2,2,0,0,0]"
120,2,1281.1730150692701,1921.1900000000003,"[0,0,2,0,0,0,4,0,0,4,0,2,0,4,0]"
121,3,1210.9114275297738,4131.400000000001,"[2,4,4,4,2,0,2,4,0,0,0,2,0,4,4]"
122,3,1204.9512973202893,2296.8800000000006,"[0,0,2,0,0,4,4,0,2,4,2,0,4,0,0]"
123,3,1176.7741001802679,3279.11,"[2,0,4,0,2,4,2,0,2,4,0,4,4,0,0]"
124,3,1289.5528639714817,2547.9900000000002,"[2,0,2,4,0,0,0,4,2,0,2,2,0,4,0]"
125,3,1252.9290474164995,2037.4,"[0,2,0,4,2,0,0,0,0,4,0,0,4,0,2]"
126,3,1198.7341860606427,1554.2900000000002,"[0,0,4,0,0,0,2,0,4,0,0,2,4,2,0]"
127,3,1262.6257190310298,2609.4600000000005,"[2,2,2,0,0,0,0,0,0,4,2,4,0,4,0]"
128,3,1138.666749711369,5337.780000000001,"[4,4,2,0,4,0,4,4,2,0,2,4,4,4,4]"
129,3,1326.063027626995,790.9200000000001,"[0,0,2,0,0,2,0,0,0,0,0,2,0,0,0]"
130,3,1373.0117718544925,1452.3400000000001,"[0,0,0,0,0,0,4,0,0,4,0,2,0,2,0]"
131,3,1160.0386603471675,3087.6800000000003,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
132,3,1162.663079540621,4050.9900000000002,"[2,4,4,0,2,4,2,4,2,0,4,0,4,0,0]"
133,3,1319.5696441230682,995.6900000000002,"[0,0,0,2,2,0,0,0,0,0,2,0,2,0,0]"
134,3,1275.319758162521,1955.6600000000003,"[0,2,2,2,2,0,2,0,4,0,2,0,0,0,4]"
135,3,1181.6757306921068,2798.0800000000004,"[0,0,4,0,2,2,4,0,4,4,0,2,4,0,2]"
136,3,1288.1267013691972,1300.7600000000002,"[0,4,2,0,0,0,0,0,0,4,0,0,0,0,0]"
137,3,1168.0624455652103,3789.6700000000005,"[0,2,4,0,4,0,4,4,2,0,0,4,4,2,0]"
138,3,1165.702240181483,3194.0600000000004,"[0,4,4,0,2,2,4,0,4,4,0,0,4,0,2]"
139,3,1187.0776316055985,1940.7400000000002,"[0,0,4,4,0,0,0,0,0,0,0,2,4,4,0]"
140,3,1299.2275526118572,1990.8900000000003,"[2,0,0,0,0,0,2,0,0,4,2,2,2,0,4]"
141,3,1146.116608940471,4696.34,"[0,2,4,2,4,0,2,4,2,4,2,2,4,4,4]"
142,3,1206.3660225638532,2602.9500000000003,"[0,0,2,2,4,0,0,2,2,2,2,0,4,0,4]"
143,3,1411.3009013205865,583.4900000000001,"[0,0,0,0,0,0,2,0,0,0,0,0,0,0,4]"
144,3,1408.4286387020984,783.1600000000001,"[0,0,0,0,4,0,0,0,0,0,0,0,0,0,0]"
145,3,1220.0024650098235,2436.7900000000004,"[0,0,2,0,0,0,4,4,2,0,2,4,4,0,0]"
146,3,1270.9125577250263,1500.2900000000002,"[0,2,4,0,0,0,4,0,4,0,0,0,0,2,0]"
147,3,1165.9346498956877,3592.7000000000003,"[4,4,2,0,0,0,0,0,2,4,2,4,4,4,0]"
148,3,1269.2806145183506,1963.4400000000003,"[0,0,2,0,4,0,0,0,0,4,0,2,0,2,0]"
149,3,1388.5821173944744,596.23,"[0,0,0,2,2,0,0,0,4,0,0,0,0,0,0]"
150,3,1242.2412104271739,2075.5400000000004,"[0,2,2,0,0,0,0,2,0,2,2,0,2,2,4]"
151,3,1292.645198695617,1096.7300000000002,"[0,0,2,0,0,0,4,0,0,4,0,0,0,0,0]"
152,3,1254.6551405655027,2082.0600000000004,"[4,0,2,0,0,0,4,0,0,0,0,2,0,4,0]"
153,3,1278.2850198493072,2004.17,"[0,4,2,0,0,0,2,0,0,0,0,0,0,4,4]"
154,3,1186.8670170748012,3066.51,"[0,2,2,0,4,0,0,0,2,4,2,4,4,0,2]"
155,3,1205.9859938020295,2956.3500000000004,"[4,2,2,2,2,0,4,4,2,0,0,0,2,0,0]"
156,3,1184.9329484920297,2351.9300000000003,"[0,4,2,0,0,0,0,0,4,0,2,0,4,4,4]"
157,3,1152.4333414352554,3356.2900000000004,"[2,2,2,2,2,0,2,0,2,0,4,0,4,4,4]"
158,3,1299.401457303735,913.8100000000001,"[0,0,2,0,0,0,4,0,0,0,2,0,0,0,0]"
159,3,1265.9334447347633,1430.63,"[0,2,0,2,0,0,2,0,0,0,0,0,4,0,4]"
160,3,1259.1027505468685,1658.2900000000002,"[2,0,2,0,2,0,0,0,2,0,4,0,0,2,0]"
161,4,1240.4143930647547,2187.05,"[0,4,0,2,2,0,0,0,4,0,2,0,4,0,4]"
162,4,1302.5438406384187,761.1100000000001,"[0,0,2,0,0,0,0,0,4,0,0,0,0,4,0]"
163,4,1297.5228773393826,1002.3800000000001,"[0,0,2,0,0,0,0,0,4,0,2,0,0,4,0]"
164,4,1252.3247260537562,1824.98,"[0,4,0,0,0,0,2,0,0,0,2,0,4,0,4]"
165,4,1219.0083834639768,1120.3100000000002,"[0,0,2,0,0,0,0,0,4,0,0,2,4,2,0]"
166,4,1180.388957080067,2586.09,"[0,4,2,0,0,0,2,0,4,0,2,0,4,4,4]"
167,4,1231.590412387839,2107.53,"[2,4,0,0,0,0,0,0,0,0,2,0,4,4,0]"
168,4,1155.4855056612182,4639.47,"[2,4,4,4,4,4,2,4,2,0,0,0,4,0,4]"
169,4,1186.0575236474854,2725.6900000000005,"[0,4,2,4,0,0,0,0,4,0,2,0,4,4,4]"
170,4,1175.8931356464323,2982.7900000000004,"[0,4,4,0,2,0,0,0,4,4,0,4,4,0,2]"
171,4,1333.241464797861,1998.9,"[0,0,0,0,2,0,4,0,0,0,2,0,0,4,4]"
172,4,1168.1912276437586,3785.25,"[2,4,4,4,0,4,2,4,2,0,2,0,4,0,0]"
173,4,1334.455721866645,1738.9600000000003,"[2,0,0,0,0,0,4,0,0,4,0,0,0,4,0]"
174,4,1368.0937262010857,1905.92,"[0,4,0,0,0,2,4,0,0,0,0,2,0,0,2]"
175,4,1158.175809685848,4158.570000000001,"[0,4,4,4,0,0,2,4,2,4,2,0,4,4,4]"
176,4,1231.3401500881084,1660.2100000000003,"[2,4,2,0,0,2,0,0,0,0,0,0,2,0,0]"
177,4,1162.00780012558,2282.8800000000006,"[2,2,4,2,2,0,0,0,0,0,0,0,4,0,4]"
178,4,1304.2628577505013,2939.4100000000003,"[0,2,0,2,2,0,0,4,4,4,2,4,2,0,0]"
179,4,1406.1954093413271,531.2700000000001,"[0,0,0,0,0,0,2,0,4,0,0,2,0,0,0]"
180,4,1269.550077981001,1182.88,"[0,0,0,0,0,0,2,0,0,0,0,0,4,2,4]"
181,4,1167.08216969476,4357.670000000001,"[4,4,2,0,0,2,4,4,4,0,0,4,4,2,4]"
182,4,1259.6535718625944,3257.4600000000005,"[0,4,2,4,4,0,2,0,0,4,0,4,0,0,0]"
183,4,1376.3979735477599,1281.2300000000002,"[0,2,0,2,2,0,0,0,4,0,0,0,0,0,4]"
184,4,1150.7623260618582,3189.0300000000007,"[2,0,4,2,2,0,2,0,2,0,4,4,4,2,0]"
185,4,1403.856457101191,475.43000000000006,"[0,0,0,0,0,0,2,0,0,0,2,0,0,0,0]"
186,4,1274.5046271165843,1488.6200000000001,"[0,0,2,0,2,0,4,0,0,4,0,0,0,0,0]"
187,4,1169.949844037998,3360.9200000000005,"[0,2,4,2,2,4,2,2,0,0,0,2,4,2,0]"
188,4,1202.05401146422,2355.65,"[2,0,4,0,0,0,0,2,4,4,0,4,4,0,0]"
189,4,1279.3410992060276,2725.1900000000005,"[0,4,2,0,4,0,0,4,2,2,2,0,0,0,0]"
190,4,1175.2171760750239,3104.42,"[2,4,2,0,0,0,4,0,0,0,0,4,4,4,0]"
191,4,1175.0047851977881,3104.5800000000004,"[0,4,2,0,0,0,4,0,4,0,2,2,4,4,4]"
192,4,1157.6591622612464,3971.9300000000003,"[0,2,4,2,4,0,0,4,2,2,2,0,4,4,4]"
193,4,1160.927240687853,3583.4700000000007,"[4,4,2,0,4,0,0,0,0,4,2,0,4,0,4]"
194,4,1251.8941454670664,3352.7800000000007,"[0,4,4,2,0,0,2,4,2,4,0,2,0,4,0]"
195,4,1320.0747366928624,403.34000000000003,"[0,0,2,2,0,0,0,0,4,0,0,0,0,0,0]"
196,4,1213.9626157055761,939.59,"[0,0,2,0,2,0,0,0,0,0,0,0,4,0,0]"
197,4,1320.4079802317103,217.0,"[0,0,2,0,0,0,0,0,4,0,0,0,0,0,0]"
198,4,1355.1789374544276,1288.38,"[0,0,0,0,2,0,4,0,0,4,0,0,0,0,0]"
199,4,1199.7315833181422,2135.42,"[0,2,2,4,0,0,0,0,2,0,0,0,4,4,4]"
200,4,1153.9416519819329,3289.7800000000007,"[0,0,4,2,2,0,2,0,0,4,4,2,4,4,0]"
201,5,1339.6836911609819,1872.8600000000004,"[0,2,0,2,2,0,0,0,4,4,2,0,0,2,0]"
202,5,1243.6825174187798,3371.3200000000006,"[0,0,4,2,4,0,2,4,2,0,0,2,0,4,4]"
203,5,1138.0158848311762,5711.540000000001,"[4,4,2,4,4,0,4,4,2,0,2,4,4,4,4]"
204,5,1250.3019282574792,2754.67,"[0,2,2,0,0,0,0,4,2,0,0,4,2,4,4]"
205,5,1329.89184963137,1481.5500000000002,"[4,0,0,0,0,0,4,0,0,4,0,0,0,0,0]"
206,5,1260.5499716438467,1498.8700000000001,"[4,0,2,0,0,0,4,0,0,0,2,0,0,0,0]"
207,5,1128.388102327277,6168.450000000001,"[4,4,4,4,4,4,2,4,2,2,4,0,4,4,4]"
208,5,1164.720862449616,3727.1300000000006,"[0,2,4,2,0,0,4,4,2,0,2,2,4,4,4]"
209,5,1137.0075388385897,5761.970000000001,"[4,4,2,0,4,0,4,4,2,4,2,4,4,4,4]"
210,5,1406.308842056226,475.43000000000006,"[0,0,0,0,0,0,2,0,0,0,2,0,0,0,0]"
211,5,1203.4672986165967,1653.5200000000002,"[0,0,4,0,0,4,0,0,4,0,0,0,4,2,0]"
212,5,1266.359569382836,1463.2300000000002,"[0,0,0,0,0,0,2,0,0,0,0,2,4,2,4]"
213,5,1297.4832587296444,913.8100000000001,"[0,0,2,0,0,0,4,0,0,0,2,0,0,0,0]"
214,5,1184.8220554576574,2085.7200000000003,"[2,2,2,2,2,0,0,0,0,0,0,0,4,0,4]"
215,5,1383.245459977315,1080.1100000000001,"[0,0,0,2,2,0,0,0,4,0,4,0,0,0,0]"
216,5,1161.3563589961718,3368.0300000000007,"[2,2,2,2,2,0,2,0,2,0,4,2,4,2,4]"
217,5,1192.270539385469,4071.0200000000004,"[0,4,2,0,0,4,4,4,4,0,0,4,4,2,4]"
218,5,1147.2634532417815,3962.7600000000007,"[4,4,2,0,4,0,0,0,4,0,4,0,4,4,4]"
219,5,1164.8867128476231,2723.9,"[0,0,4,4,4,0,0,0,0,0,0,2,4,4,0]"
220,5,1189.3830740718236,1957.5,"[0,0,4,4,0,0,0,0,4,0,0,2,4,4,0]"
221,5,1190.4565352129794,2866.0200000000004,"[2,2,2,2,0,0,2,0,0,2,4,4,4,0,0]"
222,5,1259.4031951308434,2152.6300000000006,"[0,0,2,2,2,0,4,0,2,0,0,0,0,4,4]"
223,5,1173.6948714832592,2824.2300000000005,"[0,4,2,0,0,0,4,0,4,0,2,0,4,4,4]"
224,5,1187.9221891393734,1940.7400000000002,"[0,0,4,4,0,0,0,0,0,0,0,2,4,4,0]"
225,5,1295.2812987381255,347.46000000000004,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
226,5,1290.4508122012476,927.8000000000001,"[0,2,2,0,2,0,0,0,0,0,0,0,0,0,0]"
227,5,1172.7016619067874,4521.05,"[0,2,2,2,4,0,4,4,4,4,0,4,4,2,4]"
228,5,1130.9793036397887,5465.5,"[4,4,4,0,4,2,2,4,2,4,2,0,4,4,4]"
229,5,1180.9590549107777,2880.1200000000003,"[0,2,4,2,0,4,2,0,0,2,0,2,4,2,0]"
230,5,1164.0901045147962,2698.67,"[0,0,4,0,2,0,2,0,4,0,4,2,4,4,0]"
231,5,1149.393321990642,4006.810000000001,"[0,0,4,2,4,0,2,0,0,4,4,2,4,4,4]"
232,5,1160.6049401470498,3657.0700000000006,"[0,0,4,2,2,0,2,4,2,4,2,2,4,4,0]"
233,5,1141.5340736464727,3564.2000000000003,"[0,4,4,4,2,0,2,0,4,4,0,0,4,4,2]"
234,5,1175.3206923092503,3499.4500000000003,"[2,4,4,0,0,4,0,4,2,0,2,0,4,0,4]"
235,5,1223.0966599825808,1504.95,"[0,0,4,2,2,0,0,0,4,0,0,0,2,0,4]"
236,5,1238.209320248729,2406.9,"[0,4,0,0,2,0,0,0,0,4,2,0,4,0,4]"
237,5,1158.9821150067853,4374.75,"[2,0,2,0,4,0,4,4,2,0,2,4,4,4,4]"
238,5,1124.3252212837497,4543.330000000001,"[4,4,4,2,4,0,2,0,2,0,4,4,4,2,0]"
239,5,1197.4564886269266,2410.57,"[4,4,2,0,0,0,0,4,0,0,0,0,4,0,0]"
240,5,1261.4503382484,3908.0800000000004,"[0,0,2,0,4,0,4,4,2,4,2,4,0,2,4]"
