gen,id,evac,cost,rank,widths
1,1,1420.6,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1130.82,4556.4,0,"[0,2,4,4,2,2,4,0,0,4,2,4,4,4,2]"
1,3,1148.24,4344.33,0,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,4,1238.36,2144.13,0,"[4,4,4,0,0,2,0,0,0,0,0,0,0,0,2]"
1,5,1152.85,3712.83,0,"[4,0,4,2,0,4,0,0,2,4,0,2,4,4,4]"
1,6,1263.56,1921.19,0,"[0,0,4,0,4,0,0,0,0,0,0,4,0,0,2]"
1,7,1284.54,551.8,0,"[0,0,0,2,0,0,0,0,4,0,0,0,4,0,0]"
1,8,1149.05,3915.91,0,"[0,0,4,4,2,4,4,0,2,2,0,4,4,4,0]"
1,9,1145.57,4510.37,0,"[4,4,2,4,4,4,0,0,0,2,0,2,4,2,2]"
1,10,1158.12,2479.72,0,"[4,4,4,0,0,2,0,0,0,0,0,0,4,0,2]"
1,11,1131.61,4854.81,1,"[0,2,4,4,2,4,4,0,0,4,2,4,4,4,2]"
1,12,1135.16,4835.55,1,"[0,4,4,2,4,0,0,4,2,2,4,2,4,4,4]"
1,13,1135.87,4787.79,1,"[4,2,4,2,4,4,2,4,2,4,0,0,4,2,0]"
1,14,1138.51,4767.75,1,"[0,2,4,0,4,4,2,0,0,4,4,2,4,4,4]"
1,15,1148.93,4344.33,1,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,16,1256.8,2418.63,1,"[4,0,2,0,0,2,0,0,0,2,4,0,0,2,4]"
1,17,1260.47,2144.42,1,"[0,0,0,4,4,2,0,0,0,0,0,0,4,0,4]"
1,18,1401.49,616.02,1,"[0,2,0,0,0,0,0,0,0,0,0,2,0,0,0]"
1,19,1341.28,1424.18,1,"[4,0,0,0,0,0,0,0,0,2,0,0,0,2,4]"
1,20,1147.54,4608.9,1,"[0,0,4,4,4,2,2,4,0,2,4,2,4,2,4]"
1,21,1170.52,2596.14,1,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
1,22,1159.7,4294.28,1,"[0,4,2,2,4,4,4,0,0,4,0,0,4,2,4]"
1,23,1165.52,2881.48,1,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
1,24,1145.73,4789.04,2,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
1,25,1338.65,2596.1,2,"[4,0,0,4,0,2,0,0,0,2,4,0,0,2,4]"
1,26,1401.88,860.29,2,"[0,2,0,0,0,2,0,0,0,2,0,0,0,0,0]"
1,27,1343.12,1734.51,2,"[4,0,0,0,0,2,0,0,0,2,0,0,0,2,4]"
1,28,1214.06,2644.76,2,"[0,0,4,4,0,4,2,0,4,0,0,4,2,2,0]"
1,29,1183.85,2759.1,2,"[2,0,2,4,0,4,4,0,2,2,2,0,4,0,0]"
1,30,1230.48,2616.15,2,"[4,4,2,0,0,0,4,0,4,4,2,0,0,0,0]"
1,31,1164.11,4722.76,2,"[4,4,2,4,2,4,0,2,0,4,2,4,4,0,0]"
1,32,1169.08,3243.85,2,"[2,0,2,4,4,2,4,0,2,2,2,0,4,0,0]"
1,33,1168.76,4326.13,2,"[2,2,4,2,4,0,2,4,4,2,4,0,2,2,4]"
1,34,1154.67,4985.97,3,"[4,4,4,2,4,0,0,4,2,4,0,2,2,4,4]"
1,35,1403.01,1265.84,3,"[0,0,0,0,4,2,0,0,0,0,0,0,0,0,2]"
1,36,1364.34,2525.19,3,"[2,0,0,0,0,2,2,4,4,2,2,0,0,2,4]"
1,37,1302.98,2653.48,3,"[0,0,0,4,2,2,0,4,0,0,2,2,2,2,0]"
1,38,1178.11,3319.67,3,"[0,2,4,4,4,0,0,0,2,4,0,2,2,4,0]"
1,39,1163.17,4875.23,3,"[2,2,4,2,4,4,4,2,4,2,4,0,2,2,4]"
1,40,1230.75,2818.01,3,"[4,4,4,0,0,2,0,0,2,4,2,0,0,0,2]"
2,41,1420.6,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,42,1284.54,551.8,0,"[0,0,0,2,0,0,0,0,4,0,0,0,4,0,0]"
2,43,1158.12,2479.72,0,"[4,4,4,0,0,2,0,0,0,0,0,0,4,0,2]"
2,44,1171.54,2340.33,0,"[0,0,4,2,0,0,0,0,0,4,0,2,4,4,2]"
2,45,1136.02,3091.61,0,"[0,0,4,4,2,0,4,0,0,0,2,0,4,4,4]"
2,46,1167.94,2386.24,0,"[0,0,4,2,4,0,0,0,4,2,0,2,4,0,2]"
2,47,1233.95,1781.53,0,"[4,2,0,2,0,0,0,0,0,0,0,0,4,0,4]"
2,48,1129.59,4033.21,0,"[0,4,4,2,4,0,0,0,2,0,4,2,4,4,4]"
2,49,1123.08,5274.85,0,"[4,4,4,4,4,4,4,0,2,4,0,2,4,0,4]"
2,50,1119.15,5314.44,0,"[4,4,4,2,4,4,2,4,2,2,2,0,4,2,2]"
2,51,1268.14,1226.25,0,"[4,0,2,0,0,0,0,0,4,4,0,0,0,0,0]"
2,52,1420.67,0.0,1,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,53,1401.49,616.02,1,"[0,2,0,0,0,0,0,0,0,0,0,2,0,0,0]"
2,54,1292.45,855.0,1,"[0,0,0,2,0,0,0,2,4,0,0,0,4,0,0]"
2,55,1165.52,2881.48,1,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
2,56,1159.48,3058.3,1,"[4,4,2,0,0,2,4,0,4,2,2,0,4,0,0]"
2,57,1148.17,3526.21,1,"[0,0,4,4,4,2,2,0,0,0,4,0,4,2,4]"
2,58,1146.04,3997.57,1,"[4,0,4,0,4,4,2,0,2,4,0,2,4,0,4]"
2,59,1170.52,2596.14,1,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
2,60,1171.26,2530.81,1,"[4,0,4,0,2,0,4,0,4,2,0,0,2,2,0]"
2,61,1238.36,2144.13,1,"[4,4,4,0,0,2,0,0,0,0,0,0,0,0,2]"
