gen,id,evac,cost,rank,widths
5,166,1150.76,3189.03,0,"[2,0,4,2,2,0,2,0,2,0,4,4,4,2,0]"
5,167,1213.96,939.59,0,"[0,0,2,0,2,0,0,0,0,0,0,0,4,0,0]"
5,168,1320.41,217.0,0,"[0,0,2,0,0,0,0,0,4,0,0,0,0,0,0]"
5,169,1184.82,2085.72,0,"[2,2,2,2,2,0,0,0,0,0,0,0,4,0,4]"
5,170,1295.28,347.46,0,"[0,0,0,0,0,0,0,0,0,0,0,0,4,0,0]"
5,171,1290.45,927.8,0,"[0,2,2,0,2,0,0,0,0,0,0,0,0,0,0]"
5,172,1141.53,3564.2,0,"[0,4,4,4,2,0,2,0,4,4,0,0,4,4,2]"
5,173,1124.33,4543.33,0,"[4,4,4,2,4,0,2,0,2,0,4,4,4,2,0]"
5,174,1203.47,1653.52,1,"[0,0,4,0,0,4,0,0,4,0,0,0,4,2,0]"
5,175,1160.34,3087.68,1,"[2,2,2,2,2,0,2,0,2,0,4,0,4,2,4]"
5,176,1187.92,1940.74,1,"[0,0,4,4,0,0,0,0,0,0,0,2,4,4,0]"
5,177,1175.21,2417.17,1,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
5,178,1164.09,2698.67,1,"[0,0,4,0,2,0,2,0,4,0,4,2,4,4,0]"
5,179,1152.43,3356.29,1,"[2,2,2,2,2,0,2,0,2,0,4,0,4,4,4]"
5,180,1153.94,3289.78,1,"[0,0,4,2,2,0,2,0,0,4,4,2,4,4,0]"
5,181,1219.01,1120.31,1,"[0,0,2,0,0,0,0,0,4,0,0,2,4,2,0]"
5,182,1184.93,2351.93,1,"[0,4,2,0,0,0,0,0,4,0,2,0,4,4,4]"
5,183,1308.38,672.54,1,"[0,0,2,0,0,0,4,0,0,0,0,0,0,0,0]"
5,184,1302.54,761.11,1,"[0,0,2,0,0,0,0,0,4,0,0,0,0,4,0]"
5,185,1320.07,403.34,1,"[0,0,2,2,0,0,0,0,4,0,0,0,0,0,0]"
5,186,1297.48,913.81,1,"[0,0,2,0,0,0,4,0,0,0,2,0,0,0,0]"
5,187,1292.65,1096.73,1,"[0,0,2,0,0,0,4,0,0,4,0,0,0,0,0]"
5,188,1147.26,3962.76,1,"[4,4,2,0,4,0,0,0,4,0,4,0,4,4,4]"
5,189,1138.0,5337.78,1,"[4,4,2,0,4,0,4,4,2,0,2,4,4,4,4]"
5,190,1142.38,4724.58,1,"[0,2,4,2,4,0,4,4,2,2,2,2,4,4,4]"
5,191,1146.12,4696.34,1,"[0,2,4,2,4,0,2,4,2,4,2,2,4,4,4]"
5,192,1128.39,6168.45,1,"[4,4,4,4,4,4,2,4,2,2,4,0,4,4,4]"
5,193,1130.98,5465.5,1,"[4,4,4,0,4,2,2,4,2,4,2,0,4,4,4]"
5,194,1403.86,475.43,2,"[0,0,0,0,0,0,2,0,0,0,2,0,0,0,0]"
5,195,1137.01,5761.97,2,"[4,4,2,0,4,0,4,4,2,4,2,4,4,4,4]"
5,196,1326.06,790.92,2,"[0,0,2,0,0,2,0,0,0,0,0,2,0,0,0]"
5,197,1223.1,1504.95,2,"[0,0,4,2,2,0,0,0,4,0,0,0,2,0,4]"
5,198,1189.38,1957.5,2,"[0,0,4,4,0,0,0,0,4,0,0,2,4,4,0]"
5,199,1388.58,596.23,2,"[0,0,0,2,2,0,0,0,4,0,0,0,0,0,0]"
5,200,1175.37,2417.17,2,"[0,4,4,0,2,0,0,0,4,4,0,0,4,0,2]"
