gen,id,evac,cost,rank,widths
1,1,1419.9,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
1,2,1157.85,2267.55,0,"[0,0,4,4,2,0,0,0,0,0,4,0,4,2,0]"
1,3,1129.01,3229.15,0,"[4,0,4,2,2,2,4,0,0,0,0,0,4,4,0]"
1,4,1186.98,1091.68,0,"[0,0,4,2,0,0,0,0,0,0,0,0,4,0,2]"
1,5,1400.83,783.16,0,"[0,0,0,0,4,0,0,0,0,0,0,0,0,0,0]"
1,6,1139.44,3043.82,0,"[2,2,4,0,2,0,4,0,4,2,2,0,4,0,4]"
1,7,1293.55,983.4,0,"[0,0,2,0,4,0,0,0,0,0,0,0,0,0,0]"
1,8,1125.69,3286.74,0,"[4,0,4,0,2,2,4,0,0,0,2,0,4,4,0]"
1,9,1158.48,2833.17,1,"[0,0,4,4,2,0,0,0,0,0,4,4,4,2,0]"
1,10,1162.5,2346.23,1,"[0,0,4,0,4,0,0,0,0,2,0,0,4,2,4]"
1,11,1254.73,1427.73,1,"[0,0,0,0,4,0,0,0,4,0,0,2,4,0,0]"
1,12,1196.52,2132.09,1,"[2,0,2,2,0,0,0,4,2,2,0,0,4,2,0]"
1,13,1139.52,3807.53,1,"[4,4,4,0,2,4,0,2,0,2,0,0,4,2,0]"
1,14,1126.84,4265.66,1,"[2,4,4,2,4,2,0,2,2,0,2,2,4,2,2]"
1,15,1127.54,3820.58,1,"[4,4,4,4,2,0,0,2,4,2,2,0,4,2,0]"
1,16,1141.33,3361.83,1,"[0,2,4,0,2,2,4,0,2,4,2,0,4,2,2]"
1,17,1167.58,2596.14,2,"[0,0,4,2,4,0,0,0,4,4,0,2,4,0,2]"
1,18,1166.77,2881.48,2,"[2,0,4,4,2,0,4,0,4,2,0,0,2,4,0]"
1,19,1258.1,1467.8,2,"[4,0,4,0,0,2,0,0,0,0,0,0,0,0,2]"
1,20,1237.82,2144.13,2,"[4,4,4,0,0,2,0,0,0,0,0,0,0,0,2]"
1,21,1221.78,2593.77,2,"[0,0,4,4,0,4,2,0,0,0,2,4,2,0,0]"
1,22,1131.48,4556.4,2,"[0,2,4,4,2,2,4,0,0,4,2,4,4,4,2]"
1,23,1149.47,3898.73,2,"[2,4,4,4,0,0,2,0,4,4,2,4,4,0,4]"
1,24,1149.65,3799.96,2,"[4,0,2,0,4,2,0,0,2,2,2,4,4,4,0]"
1,25,1149.25,4344.33,2,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,26,1155.46,3569.87,2,"[4,0,2,2,4,2,0,0,4,4,0,2,4,2,2]"
1,27,1207.42,2599.66,3,"[0,0,2,2,0,2,2,0,2,4,0,4,4,0,4]"
1,28,1170.21,3243.85,3,"[2,0,2,4,4,2,4,0,2,2,2,0,4,0,0]"
1,29,1179.22,2985.67,3,"[4,0,4,0,2,4,0,2,0,0,2,0,2,2,0]"
1,30,1273.86,1626.31,3,"[0,0,0,2,0,0,0,4,0,2,0,0,4,2,0]"
1,31,1238.32,2144.13,3,"[4,4,4,0,0,2,0,0,0,0,0,0,0,0,2]"
1,32,1145.56,4789.04,3,"[0,2,4,2,4,4,2,4,2,2,4,0,4,2,4]"
1,33,1146.15,4608.9,3,"[0,0,4,4,4,2,2,4,0,2,4,2,4,2,4]"
1,34,1149.66,4141.34,3,"[2,4,4,4,0,0,2,0,4,4,4,4,4,0,4]"
1,35,1151.98,3983.6,3,"[4,0,2,4,2,0,4,4,0,2,2,2,4,2,0]"
1,36,1221.78,2828.53,4,"[2,2,2,0,2,0,4,0,4,4,2,0,0,2,2]"
1,37,1209.31,2869.27,4,"[0,0,4,4,0,4,2,0,0,0,2,4,2,2,0]"
1,38,1220.68,2854.46,4,"[4,2,0,4,0,0,0,2,4,2,2,0,4,2,2]"
1,39,1177.32,3319.67,4,"[0,2,4,4,4,0,0,0,2,4,0,2,2,4,0]"
1,40,1177.88,3311.25,4,"[0,2,4,4,4,0,0,0,0,4,0,2,2,4,0]"
1,41,1194.72,3116.43,4,"[0,0,2,2,0,2,2,0,2,4,2,4,4,2,4]"
1,42,1188.73,3264.31,4,"[2,0,4,2,0,2,2,0,2,4,2,2,2,4,2]"
1,43,1341.71,1734.51,4,"[4,0,0,0,0,2,0,0,0,2,0,0,0,2,4]"
1,44,1308.24,1956.57,4,"[0,0,0,2,0,0,2,4,0,2,0,0,2,4,0]"
1,45,1300.79,2280.57,4,"[0,0,2,2,0,0,0,2,0,4,0,2,0,4,4]"
1,46,1239.51,2325.42,4,"[0,0,2,2,0,0,2,4,2,2,0,0,2,4,2]"
1,47,1149.94,4344.33,4,"[4,4,2,4,4,2,4,0,4,4,0,0,4,0,2]"
1,48,1158.37,4294.28,4,"[0,4,2,2,4,4,4,0,0,4,0,0,4,2,4]"
1,49,1155.11,4313.33,4,"[0,0,4,4,4,2,2,4,4,2,4,2,4,2,0]"
1,50,1360.04,2145.26,5,"[4,0,0,2,0,2,0,0,2,4,0,2,0,0,4]"
1,51,1154.85,5046.3,5,"[2,4,4,4,0,4,2,2,4,4,4,4,4,0,4]"
1,52,1177.39,3488.19,5,"[4,2,2,4,0,0,4,2,2,4,0,2,4,0,2]"
1,53,1318.24,2313.76,5,"[0,0,0,2,2,2,0,2,0,4,2,2,2,0,0]"
1,54,1163.32,4722.76,5,"[4,4,2,4,2,4,0,2,0,4,2,4,4,0,0]"
1,55,1251.69,2433.57,5,"[2,2,2,0,2,0,2,2,4,0,4,0,0,0,2]"
1,56,1206.43,3336.86,5,"[4,2,2,2,0,4,2,0,2,4,2,0,2,0,4]"
1,57,1241.76,2778.63,5,"[2,0,0,2,0,2,2,4,0,2,0,0,4,2,4]"
1,58,1230.37,3091.45,5,"[0,2,4,4,2,2,0,4,0,0,2,0,0,2,2]"
1,59,1248.38,2698.43,5,"[4,2,2,0,2,0,0,2,2,4,0,2,0,0,2]"
1,60,1221.14,3129.23,5,"[2,0,0,2,2,2,0,0,0,0,4,4,4,4,0]"
2,61,1419.9,0.0,0,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]"
2,62,1157.85,2267.55,0,"[0,0,4,4,2,0,0,0,0,0,4,0,4,2,0]"
2,63,1129.01,3229.15,0,"[4,0,4,2,2,2,4,0,0,0,0,0,4,4,0]"
2,64,1186.98,1091.68,0,"[0,0,4,2,0,0,0,0,0,0,0,0,4,0,2]"
2,65,1139.44,3043.82,0,"[2,2,4,0,2,0,4,0,4,2,2,0,4,0,4]"
